candidate_cell_id,from_state,to_state,reason_code,transition_count,hard_break_count
r2_s_pcvt_w250_q20_shared__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,982,0
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,78,0
r2_s_pcvt_w250_q20_shared__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1062,0
r2_s_pcvt_w250_q20_shared__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,78,0
r2_s_pcvt_w250_q20_shared__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1064,0
r2_s_pcvt_w250_q20_shared__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,491,0
r2_s_pcvt_w250_q20_shared__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,532,0
r2_s_pcvt_w250_q20_shared__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,532,0
r2_s_pcvt_w250_q20_shared__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1057,0
r2_s_pcvt_w250_q20_shared__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,491,0
r2_s_pcvt_w250_q20_shared__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,517,0
r2_s_pcvt_w250_q20_shared__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,14,0
r2_s_pcvt_w250_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,12,0
r2_s_pcvt_w250_q20_shared__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,545,0
r2_s_pcvt_w250_q20_shared__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,12,0
r2_s_pcvt_w250_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,14,0
r2_s_pcvt_w250_q20_shared__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1051,0
r2_s_pcvt_w250_q20_shared__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,491,0
r2_s_pcvt_w250_q20_shared__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,505,0
r2_s_pcvt_w250_q20_shared__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,26,0
r2_s_pcvt_w250_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,24,0
r2_s_pcvt_w250_q20_shared__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,557,0
r2_s_pcvt_w250_q20_shared__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,24,0
r2_s_pcvt_w250_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,26,0
r2_s_pcvt_w250_q20_shared__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,550,0
r2_s_pcvt_w250_q20_shared__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,748,0
r2_s_pcvt_w250_q20_shared__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,275,0
r2_s_pcvt_w250_q20_shared__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,275,0
r2_s_pcvt_w250_q20_shared__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,548,0
r2_s_pcvt_w250_q20_shared__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,748,0
r2_s_pcvt_w250_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,269,0
r2_s_pcvt_w250_q20_shared__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,4,0
r2_s_pcvt_w250_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,4,0
r2_s_pcvt_w250_q20_shared__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,279,0
r2_s_pcvt_w250_q20_shared__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,4,0
r2_s_pcvt_w250_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,4,0
r2_s_pcvt_w250_q20_shared__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,547,0
r2_s_pcvt_w250_q20_shared__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,748,0
r2_s_pcvt_w250_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1023,0
r2_s_pcvt_w250_q20_shared__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,263,0
r2_s_pcvt_w250_q20_shared__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,6,0
r2_s_pcvt_w250_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,14,0
r2_s_pcvt_w250_q20_shared__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,285,0
r2_s_pcvt_w250_q20_shared__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1023,0
r2_s_pcvt_w250_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,14,0
r2_s_pcvt_w250_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,6,0
r2_s_pcvt_w250_qv30_primary__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,3346,0
r2_s_pcvt_w250_qv30_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,3297,0
r2_s_pcvt_w250_qv30_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1621,0
r2_s_pcvt_w250_qv30_primary__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w250_qv30_primary__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,98,0
r2_s_pcvt_w250_qv30_primary__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1722,0
r2_s_pcvt_w250_qv30_primary__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,98,0
r2_s_pcvt_w250_qv30_primary__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,3264,0
r2_s_pcvt_w250_qv30_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1588,0
r2_s_pcvt_w250_qv30_primary__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w250_qv30_primary__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,164,0
r2_s_pcvt_w250_qv30_primary__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1755,0
r2_s_pcvt_w250_qv30_primary__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,164,0
r2_s_pcvt_w250_qv30_primary__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1738,0
r2_s_pcvt_w250_qv30_primary__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,804,0
r2_s_pcvt_w250_qv30_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,869,0
r2_s_pcvt_w250_qv30_primary__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,869,0
r2_s_pcvt_w250_qv30_primary__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1720,0
r2_s_pcvt_w250_qv30_primary__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,804,0
r2_s_pcvt_w250_qv30_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,838,0
r2_s_pcvt_w250_qv30_primary__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w250_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,36,0
r2_s_pcvt_w250_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,20,0
r2_s_pcvt_w250_qv30_primary__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,897,0
r2_s_pcvt_w250_qv30_primary__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,20,0
r2_s_pcvt_w250_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,36,0
r2_s_pcvt_w250_qv30_primary__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1709,0
r2_s_pcvt_w250_qv30_primary__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,804,0
r2_s_pcvt_w250_qv30_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,819,0
r2_s_pcvt_w250_qv30_primary__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pcvt_w250_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,58,0
r2_s_pcvt_w250_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,36,0
r2_s_pcvt_w250_qv30_primary__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,916,0
r2_s_pcvt_w250_qv30_primary__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,36,0
r2_s_pcvt_w250_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,58,0
r2_s_pcvt_w250_qv30_primary__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,928,0
r2_s_pcvt_w250_qv30_primary__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1209,0
r2_s_pcvt_w250_qv30_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,464,0
r2_s_pcvt_w250_qv30_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,464,0
r2_s_pcvt_w250_qv30_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,922,0
r2_s_pcvt_w250_qv30_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1209,0
r2_s_pcvt_w250_qv30_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,451,0
r2_s_pcvt_w250_qv30_primary__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,12,0
r2_s_pcvt_w250_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,10,0
r2_s_pcvt_w250_qv30_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,475,0
r2_s_pcvt_w250_qv30_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,10,0
r2_s_pcvt_w250_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,12,0
r2_s_pcvt_w250_qv30_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,920,0
r2_s_pcvt_w250_qv30_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1209,0
r2_s_pcvt_w250_qv30_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,440,0
r2_s_pcvt_w250_qv30_primary__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pcvt_w250_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,16,0
r2_s_pcvt_w250_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,28,0
r2_s_pcvt_w250_qv30_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,486,0
r2_s_pcvt_w250_qv30_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1673,0
r2_s_pcvt_w250_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,28,0
r2_s_pcvt_w250_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,16,0
