formal_vector_id,candidate_q_vector_id,W,K,qP,qC,qT,qV,request_role,archetype,center_id,step_id,left_out_year,N,n11,n10,n01,n00,retention,target_marginal,lift,delta,nonanchor_target_rate,delta_nonanchor,joint_rate,independence_expected_joint_rate,joint_excess,selection_path_not_independently_confirmed
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2023,1285175,6103,21047,151697,1106328,0.22478821362799264,0.1227848347501313,1.8307490015801993,0.10200337887786134,0.12058345422388267,0.10420475940410998,0.004748769622814014,0.002593894421744949,0.0021548752010690647,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2024,1277549,7358,24897,162061,1083233,0.22811967136878003,0.13261252601661463,1.7201970147239303,0.0955071453521654,0.13013874635226702,0.09798092501651301,0.00575946597743022,0.003348143223207803,0.002411322754222417,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2025,1272864,6658,20374,161398,1084434,0.24630068067475586,0.13202981622545693,1.8654928690816897,0.11427086444929893,0.12955037276294076,0.1167503079118151,0.005230723785101943,0.002803936628113099,0.0024267871569888444,true
R0T15_d0211154bb6ed83d5fb1,W250_K3_P20_C20_T20_V20,250,3,0.2,0.2,0.2,0.2,baseline_reference,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2026,1371025,7740,25916,173551,1163818,0.2299738531019729,0.13223026567713936,1.739192248645175,0.09774358742483355,0.12977046723828653,0.10020338586368638,0.00564541127988184,0.003245996113586406,0.0023994151662954342,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2016,1460423,132775,155269,176618,995761,0.46095388204579857,0.21185163476609173,2.1758334909935626,0.24910224727970684,0.15064923544348713,0.31030464660231144,0.09091544025258436,0.04178419011790702,0.04913125013467733,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2017,1382139,128702,149483,168685,935269,0.46264895662958105,0.21516432138880387,2.1502122361335654,0.24748463524077718,0.15280075075591917,0.3098482058736619,0.09311798596233808,0.04330641617488863,0.04981156978744945,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2018,1331985,126491,147434,159546,898514,0.46177238295153783,0.21474491079103744,2.15032980875098,0.2470274721605004,0.15079107044969095,0.3109813125018469,0.0949642826308104,0.044162659255498324,0.05080162337531208,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2019,1319935,113235,132710,161991,911999,0.4604078147553315,0.20851481322943932,2.208034084603484,0.25189300152589217,0.15083101332414642,0.30957680143118504,0.08578831533370962,0.038852803918158436,0.04693551141555118,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2020,1312909,124906,145826,157821,884356,0.46136400573260644,0.2153439423448236,2.142451748161267,0.24602006338778284,0.1514339694696774,0.30993003626292903,0.09513682974219843,0.04440558804829488,0.050731241693903556,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2021,1303692,119611,138007,156357,889717,0.4642959731074692,0.21168190032615067,2.1933664257175565,0.25261407278131853,0.1494703051600556,0.31482566794741357,0.09174789750953447,0.04182971729382576,0.04991818021570871,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2022,1292083,116628,135718,155101,884636,0.4621749502666973,0.21030305328682444,2.1976616270822955,0.2518718969798729,0.14917330055581363,0.3130016497108837,0.09026355118053561,0.0410725427737359,0.04919100840679971,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2023,1282684,103634,123507,155856,899687,0.4562540448443918,0.2023023597394214,2.255307577390974,0.2539516851049704,0.14765480894667485,0.308599235897717,0.08079464622619445,0.035824225057435745,0.044970421168758705,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2024,1276788,126287,146453,153567,850481,0.46303072523282246,0.21918595726150308,2.1125017816738905,0.24384476797131938,0.15294786703424537,0.31008285819857706,0.09890992083258927,0.046821224810620364,0.05208869602196891,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2025,1271994,105031,127253,153719,885991,0.4521663136505312,0.2034207708526927,2.222812900350121,0.24874554279783853,0.14784795760356254,0.30431835604696866,0.08257193037074075,0.037147494671159506,0.04542443569958124,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2026,1369598,130450,151030,166919,921199,0.46344322864857185,0.21712137430107228,2.134489200524018,0.24632185434749956,0.1534015612277345,0.3100416674208374,0.09524692647039497,0.04462281957060818,0.05062410689978679,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2016,1503142,34615,98160,186802,1183565,0.26070419883261153,0.14730278310365888,1.7698524993187033,0.11340141572895265,0.13631530823494728,0.12438889059766425,0.023028429782415767,0.013011496602841453,0.010016933179574314,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2017,1408821,33434,95268,174447,1105672,0.25977840282202297,0.14755671586383223,1.7605325606579016,0.11222168695819074,0.1362740495219585,0.12350435330006446,0.02373190064600116,0.013479955540914664,0.010251945105086495,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2018,1370135,32827,93664,167487,1076157,0.2595204401894206,0.14620019195188796,1.7751032794459287,0.11332024823753264,0.1346743923502224,0.1248460478391982,0.0239589529498918,0.013497216318235984,0.010461736631655815,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2019,1358203,29915,83320,171017,1073951,0.2641851017794851,0.14793959371316365,1.7857633318346606,0.11624550806632147,0.1373665829161874,0.12681851886329773,0.02202542624335243,0.012333899935510439,0.00969152630784199,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2020,1351632,32380,92526,165388,1061338,0.25923494467839814,0.14631793269173857,1.771723669883665,0.11291701198665957,0.13482065269669022,0.12441429198170792,0.023956224771239508,0.01352142276950701,0.010434802001732498,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2021,1342454,31585,88026,167536,1055307,0.26406434190835293,0.14832612514097318,1.7802955592440577,0.11573821676737975,0.13700532284193473,0.1270590190664182,0.02352780802917642,0.013215675288864233,0.010312132740312186,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2022,1332139,30155,86473,165877,1049634,0.25855712178893575,0.14715581482112602,1.7570295954884463,0.11140130696780973,0.13646688512074345,0.1220902366681923,0.022636526668763545,0.012883406589671412,0.009753120079092133,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2023,1323670,27403,76231,167333,1052703,0.2644209429337862,0.14711823944034388,1.7973362374351163,0.11730270349344232,0.1371541495496854,0.1272667933841008,0.020702289845656394,0.011518317727349413,0.00918397211830698,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2024,1316820,32557,93730,160891,1029642,0.2578016739648578,0.14690542367217996,1.7548819337000334,0.11089625029267786,0.13514199102418833,0.12265968294066948,0.024723956197506114,0.014088672133844102,0.010635284063662011,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2025,1312906,27321,77710,166036,1041839,0.2601232017213965,0.14727406227102322,1.766252642931116,0.11284913945037331,0.13746124392010764,0.12266195780128888,0.020809562908540292,0.011781758963998823,0.009027803944541469,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2026,1411498,33958,96492,175206,1105842,0.260314296665389,0.14818582810602637,1.756674710345008,0.11212846855936265,0.13676770893830675,0.12354658772708227,0.024058128314740794,0.013695266501568645,0.010362861813172149,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2016,1462382,12866,21444,286725,1141347,0.374992713494608,0.2048650762933351,1.830437477580007,0.17012763720127289,0.20077769188108163,0.17421502161352637,0.008797974810959107,0.004806487475655696,0.003991487335303411,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2017,1392260,12448,20754,270983,1088075,0.3749171736642371,0.2035761998477296,1.8416552325108078,0.1713409738165075,0.19939031299620766,0.17552686066802944,0.008940858747647709,0.00485479507228845,0.004086063675359259,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2018,1332392,12043,20495,252794,1047060,0.37012108918802633,0.19876808026466686,1.8620750811458096,0.17135300892335947,0.1944787645381712,0.17564232464985513,0.009038631273679218,0.004854063815792747,0.004184567457886471,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2019,1319218,11183,18460,259804,1029771,0.3772560132240327,0.2054148745696314,1.8365564519825008,0.1718411386544013,0.20146482368222088,0.1757911895418118,0.008476991672339219,0.004615698942000172,0.0038612927303390467,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2020,1312892,11948,20166,265617,1015161,0.3720495733947811,0.21141495263890708,1.7598072830271143,0.16063462075587404,0.20738722870005574,0.16466234469472538,0.009100520073242887,0.005171316291854823,0.003929203781388064,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2021,1304537,11629,19694,257800,1015414,0.37126073492321937,0.2065322792684301,1.797591815856986,0.16472845565478927,0.20247970883135122,0.16878102609186815,0.008914273799823232,0.0049590088924461595,0.003955264907377073,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2022,1293526,11036,18841,242921,1020728,0.36938112929678346,0.19632925816721117,1.8814369938798738,0.1730518711295723,0.1922377179105907,0.17714341138619277,0.008531718728498693,0.00453468213724484,0.003997036591253853,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2023,1285175,10103,17047,243044,1014981,0.37211786372007366,0.19697473106775343,1.8891654868769752,0.17514313265232023,0.1931948888138153,0.17892297490625836,0.007861186219775516,0.004161195127892704,0.0036999910918828127,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2024,1277549,12092,20163,257912,987382,0.3748876143233607,0.2113453182617653,1.7738155612183344,0.1635422960615954,0.20710932518746578,0.16777828913589493,0.009464998994167738,0.0053359544256488325,0.004129044568518906,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2025,1272864,10640,16392,254888,990944,0.3936075762059781,0.20860673253387635,1.886840234852242,0.18500084367210173,0.20459259354391282,0.18901498266206526,0.0083591019936144,0.004430211863840713,0.003928890129773687,true
R0T15_6544fee51f1246d4915d,W250_K3_P20_C20_T20_V30,250,3,0.2,0.2,0.2,0.3,center,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2026,1371025,12672,20984,274762,1062607,0.3765153315902068,0.20964898524826317,1.7959320487258406,0.1668663463419436,0.20544965525595404,0.17106567633425274,0.009242719862876315,0.005146475263044471,0.0040962445998318445,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2016,1460423,132775,155269,176618,995761,0.46095388204579857,0.21185163476609173,2.1758334909935626,0.24910224727970684,0.15064923544348713,0.31030464660231144,0.09091544025258436,0.04178419011790702,0.04913125013467733,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2017,1382139,128702,149483,168685,935269,0.46264895662958105,0.21516432138880387,2.1502122361335654,0.24748463524077718,0.15280075075591917,0.3098482058736619,0.09311798596233808,0.04330641617488863,0.04981156978744945,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2018,1331985,126491,147434,159546,898514,0.46177238295153783,0.21474491079103744,2.15032980875098,0.2470274721605004,0.15079107044969095,0.3109813125018469,0.0949642826308104,0.044162659255498324,0.05080162337531208,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2019,1319935,113235,132710,161991,911999,0.4604078147553315,0.20851481322943932,2.208034084603484,0.25189300152589217,0.15083101332414642,0.30957680143118504,0.08578831533370962,0.038852803918158436,0.04693551141555118,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2020,1312909,124906,145826,157821,884356,0.46136400573260644,0.2153439423448236,2.142451748161267,0.24602006338778284,0.1514339694696774,0.30993003626292903,0.09513682974219843,0.04440558804829488,0.050731241693903556,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2021,1303692,119611,138007,156357,889717,0.4642959731074692,0.21168190032615067,2.1933664257175565,0.25261407278131853,0.1494703051600556,0.31482566794741357,0.09174789750953447,0.04182971729382576,0.04991818021570871,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2022,1292083,116628,135718,155101,884636,0.4621749502666973,0.21030305328682444,2.1976616270822955,0.2518718969798729,0.14917330055581363,0.3130016497108837,0.09026355118053561,0.0410725427737359,0.04919100840679971,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2023,1282684,103634,123507,155856,899687,0.4562540448443918,0.2023023597394214,2.255307577390974,0.2539516851049704,0.14765480894667485,0.308599235897717,0.08079464622619445,0.035824225057435745,0.044970421168758705,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2024,1276788,126287,146453,153567,850481,0.46303072523282246,0.21918595726150308,2.1125017816738905,0.24384476797131938,0.15294786703424537,0.31008285819857706,0.09890992083258927,0.046821224810620364,0.05208869602196891,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2025,1271994,105031,127253,153719,885991,0.4521663136505312,0.2034207708526927,2.222812900350121,0.24874554279783853,0.14784795760356254,0.30431835604696866,0.08257193037074075,0.037147494671159506,0.04542443569958124,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2026,1369598,130450,151030,166919,921199,0.46344322864857185,0.21712137430107228,2.134489200524018,0.24632185434749956,0.1534015612277345,0.3100416674208374,0.09524692647039497,0.04462281957060818,0.05062410689978679,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2016,1503142,46019,86756,252066,1118301,0.3465938617962719,0.19830794429268825,1.7477558099474033,0.14828591750358364,0.18394050644827262,0.16265335534799927,0.030615204684587352,0.017516866206560445,0.013098338478026907,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2017,1408821,44502,84200,235547,1044572,0.34577551242404936,0.19878252808554103,1.7394663190683117,0.14699298433850833,0.18400398712932156,0.1617715252947278,0.03158811516864101,0.01815965898411885,0.01342845618452216,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2018,1370135,43610,82881,226114,1017530,0.3447676119249591,0.19685943355946678,1.751339042742966,0.1479081783654923,0.18181569645332588,0.1629519154716332,0.031828980355950325,0.018174082561477893,0.013654897794472431,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2019,1358203,39699,73536,230710,1014258,0.35058948205060275,0.199093213606508,1.7609313532078252,0.15149626844409475,0.18531400003855522,0.16527548201204753,0.02922906222412997,0.016598638084831894,0.012630424139298078,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2020,1351632,43136,81770,223158,1003568,0.34534770147150656,0.19701664358346058,1.7528859247122932,0.148331057888046,0.18191348353259,0.16343421793891658,0.031914012097967494,0.018206553916625033,0.01370745818134246,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2021,1342454,41876,77735,226155,996688,0.35010157928618607,0.1996574929196829,1.7535108458314808,0.15044408636650317,0.18494197538032273,0.16515960390586334,0.031193620042102,0.017789237013421833,0.013404383028680168,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2022,1332139,40210,76418,224020,991491,0.344771409953013,0.19835017216671832,1.7381956677265897,0.14642123778629465,0.18430108818431096,0.16047032176870202,0.030184537799734113,0.017365443005166896,0.012819094794567217,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2023,1323670,36477,67157,225699,994337,0.3519790802246367,0.19806749416395325,1.777066356649521,0.15391158606068345,0.18499372149674273,0.16698535872789397,0.027557472784002054,0.015507284058856914,0.01205018872514514,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2024,1316820,43302,82985,217186,973347,0.34288564935424864,0.19781595054753118,1.7333569330743133,0.14506969880671747,0.18242753455805089,0.16045811479619776,0.03288376543491138,0.018971144838927166,0.013912620595984214,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2025,1312906,36191,68840,223651,984224,0.3445744589692567,0.19791363585816502,1.7410344541201612,0.1466608231110917,0.18516071613370588,0.15941374283555082,0.027565568288971182,0.01583286776648056,0.011732700522490622,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2026,1411498,45168,85282,236354,1044694,0.34624760444614794,0.1994490959250385,1.736019924483802,0.14679850852110943,0.1845005027134034,0.16174710173274454,0.03200004534189917,0.01843299428225989,0.013567051059639283,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2016,1462382,10482,35113,177329,1239458,0.22989362868735608,0.12842813984307794,1.7900565169615898,0.10146548884427814,0.12516278029089764,0.10473084839645844,0.0071677578088351745,0.004004207543682251,0.0031635502651529233,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2017,1392260,10171,34015,166973,1181101,0.2301860317747703,0.12723485555858818,1.8091428702001857,0.1029511762161821,0.1238604112237162,0.10632562055105409,0.007305388361369285,0.004038038389174276,0.0032673499721950086,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2018,1332392,9788,33423,155142,1134039,0.22651639628798223,0.1237848921338465,1.8299195675919313,0.10273150415413573,0.12034151915053046,0.10617487713745177,0.007346186407603769,0.004014485957582784,0.003331700450020985,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2019,1319218,9057,30265,160736,1119160,0.2303290778698947,0.12870730993664428,1.7895570809713401,0.10162176793325042,0.12558520379780858,0.10474387407208613,0.006865430884054038,0.0038363855263714767,0.0030290453576825613,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2020,1312892,9779,32982,164470,1105661,0.22868969387993732,0.1327215033681369,1.7230794413593116,0.09596819051180042,0.12949058010551667,0.09919911377442064,0.007448442065303163,0.004322750238043116,0.003125691827260047,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2021,1304537,9470,32032,160124,1102911,0.2281817743723194,0.1300032118675055,1.7552010530699342,0.09817856250481391,0.1267771676952737,0.1014046066770457,0.007259280495685442,0.00413586835706861,0.0031234121386168323,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2022,1293526,8952,30868,149071,1104635,0.22481165243596182,0.1221645332215974,1.840236658770432,0.10264711921436442,0.11890427261255829,0.10590737982340354,0.006920618526415395,0.0037607220209597706,0.003159896505455624,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2023,1285175,8100,28031,149700,1099344,0.22418421853809747,0.1227848347501313,1.8258298672984754,0.10139938378796617,0.1198516625515194,0.10433255598657808,0.006302643608847044,0.003451933677792514,0.0028507099310545302,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2024,1277549,9806,33077,159613,1075053,0.22866870321572652,0.13261252601661463,1.724337135295027,0.09605617719911189,0.12927625770856246,0.09939244550716406,0.007675635141978898,0.004451354079702998,0.0032242810622759004,true
