step_id,W,q,year,N,n11,n10,n01,n00,anchor_true_count,target_true_count,retention,target_marginal_rate,lift,delta,delta_nonanchor,year_share_of_step_denominator
T_GIVEN_PC,250,0.3,2019,140488,12115,20888,22002,85483,33003,34117,0.36708784049934856,0.2428463641022721,1.5116052565018168,0.12424147639707647,0.16238951049981373,0.09619678682135244
T_GIVEN_PC,250,0.3,2020,147514,6435,8804,32690,99585,15239,39125,0.4222718026117199,0.2652290630041894,1.5921023051876104,0.1570427396075305,0.1751351554750728,0.10100772173541502
T_GIVEN_PC,250,0.3,2021,156731,8786,14581,28776,104588,23367,37562,0.3760003423631617,0.23965903363087074,1.5688970145072332,0.13634130873229097,0.160229969548909,0.10731890691943362
T_GIVEN_PC,250,0.3,2022,168340,12155,17692,30261,108232,29847,42416,0.40724360907293866,0.2519662587620292,1.616262475276747,0.15527735031090945,0.18874159092039666,0.11526797373089852
T_GIVEN_PC,250,0.3,2023,177739,17897,29111,27226,103505,47008,45123,0.38072243022464264,0.2538722508847242,1.4996614592491138,0.12685017933991843,0.1724627213568148,0.12170378034309237
T_GIVEN_PC,250,0.3,2024,183635,6361,7499,40675,129100,13860,47036,0.45894660894660894,0.25613853568219563,1.7917905547646598,0.2028080732644133,0.21936480950617307,0.1257409668294734
T_GIVEN_PC,250,0.3,2025,188429,17635,26646,30455,113693,44281,48090,0.39825207199476076,0.2552154923074474,1.5604541416905962,0.14303657968731337,0.18697616112537652,0.1290235774155844
T_GIVEN_PC,250,0.3,2026,90825,2077,3150,18873,66725,5227,20950,0.3973598622536828,0.2306633636113405,1.7226830305102978,0.16669649864234232,0.1768757387928543,0.06219088579130841
T_GIVEN_PC,500,0.1,2018,70533,49,429,3662,66393,478,3711,0.10251046025104603,0.0526136701969291,1.9483617065176582,0.04989679005411693,0.05023724634768439,0.05582430141466202
T_GIVEN_PC,500,0.1,2019,128944,485,5140,5491,117828,5625,5976,0.08622222222222223,0.046345700459114035,1.8604146958203185,0.03987652176310819,0.04169542586480772,0.10205448118770193
T_GIVEN_PC,500,0.1,2020,140277,321,2763,6594,130599,3084,6915,0.10408560311284047,0.0492953228255523,2.1114701587649924,0.05479028028728817,0.05602192639464056,0.11102413805657699
T_GIVEN_PC,500,0.1,2021,147345,334,3526,6424,137061,3860,6758,0.08652849740932643,0.04586514642505684,1.8865850030744604,0.04066335098426959,0.04175726696711993,0.1166182027128206
T_GIVEN_PC,500,0.1,2022,157023,485,4397,6580,145561,4882,7065,0.09934453092994674,0.044993408608929905,2.207979657496536,0.05435112232101684,0.05609517671247742,0.12427798733974842
T_GIVEN_PC,500,0.1,2023,168744,1444,14010,6822,146468,15454,8266,0.09343859195030413,0.048985445408429334,1.9074766223157658,0.044453146541874794,0.048934710418566896,0.13355473208166005
T_GIVEN_PC,500,0.1,2024,176563,236,1540,8395,166392,1776,8631,0.13288288288288289,0.04888340139213765,2.718364088802045,0.08399948149074524,0.0848529950765815,0.1397431858942193
T_GIVEN_PC,500,0.1,2025,184354,1134,9974,7691,165555,11108,8825,0.10208858480374505,0.04786985907547436,2.132627644522336,0.054218725728270696,0.057695063452602745,0.14590947872625015
T_GIVEN_PC,500,0.1,2026,89699,149,1054,3840,84656,1203,3989,0.12385702410640066,0.044470952853432034,2.7851218865179326,0.07938607125296862,0.08046523238700092,0.07099349258636055
T_GIVEN_PC,500,0.2,2018,70533,581,1382,10994,57576,1963,11575,0.2959755476311768,0.16410758084868077,1.8035458575438263,0.13186796678249602,0.13564304070394914,0.05582430141466202
T_GIVEN_PC,500,0.2,2019,128944,3577,11813,15030,98524,15390,18607,0.23242365172189733,0.14430295322000247,1.610664553535139,0.08812069850189486,0.10006371724138585,0.10205448118770193
T_GIVEN_PC,500,0.2,2020,140277,2362,6278,18965,112672,8640,21327,0.27337962962962964,0.15203490237173592,1.798137305085364,0.12134472725789372,0.12930919350604736,0.11102413805657699
T_GIVEN_PC,500,0.2,2021,147345,2365,8101,18684,118195,10466,21049,0.22596980699407607,0.14285520377345684,1.581810119793916,0.08311460322061923,0.08946968644965361,0.1166182027128206
T_GIVEN_PC,500,0.2,2022,157023,3745,11110,17980,124188,14855,21725,0.25210366879838436,0.1383555275341829,1.8221438152234157,0.11374814126420146,0.12563357707591516,0.12427798733974842
T_GIVEN_PC,500,0.2,2023,168744,8493,27656,16384,116211,36149,24877,0.2349442584857119,0.1474245010192955,1.5936581562854433,0.08751975746641641,0.11138002152353384,0.13355473208166005
T_GIVEN_PC,500,0.2,2024,176563,2031,4806,24011,145715,6837,26042,0.29706011408512506,0.14749409559194168,2.0140474972433737,0.14956601849318338,0.15559092256467444,0.1397431858942193
T_GIVEN_PC,500,0.2,2025,184354,6449,18487,20970,138448,24936,27419,0.25862207250561436,0.14873016045217355,1.7388677032240427,0.10989191205344082,0.12708109218971528,0.14590947872625015
T_GIVEN_PC,500,0.2,2026,89699,1099,3142,11094,74364,4241,12193,0.2591369959915114,0.13593239612481745,1.9063667188913789,0.12320459986669396,0.12931883970421237,0.07099349258636055
T_GIVEN_PC,500,0.3,2018,70533,2042,2240,17486,48765,4282,19528,0.47687996263428306,0.27686331220846977,1.7224382632365778,0.2000166504258133,0.2129443239269428,0.05582430141466202
T_GIVEN_PC,500,0.3,2019,128944,9477,16578,22545,80344,26055,32022,0.36373056994818653,0.24834036480952973,1.464645387902035,0.1153902051386568,0.14461093616809342,0.10205448118770193
T_GIVEN_PC,500,0.3,2020,140277,6603,9251,30252,94171,15854,36855,0.41648795256717547,0.26273016959301954,1.585230783401592,0.15375778297415593,0.17334962605198134,0.11102413805657699
T_GIVEN_PC,500,0.3,2021,147345,6921,11685,29592,99147,18606,36513,0.371976781683328,0.24780616919474702,1.5010795852745586,0.12417061248858097,0.14211636642454858,0.1166182027128206
T_GIVEN_PC,500,0.3,2022,157023,10534,17062,27308,102119,27596,37842,0.38172198869401364,0.24099654190787337,1.583931394500822,0.14072544678614027,0.17073046451436025,0.12427798733974842
T_GIVEN_PC,500,0.3,2023,168744,20590,35442,22301,90411,56032,42891,0.36746858937749854,0.2541779263262694,1.4457140110026954,0.11329066305122915,0.16961033116186933,0.13355473208166005
T_GIVEN_PC,500,0.3,2024,176563,6818,8484,37931,123330,15302,44749,0.4455626715462031,0.2534449459966131,1.758025474898037,0.19211772554959,0.21034770946609693,0.1397431858942193
T_GIVEN_PC,500,0.3,2025,184354,16332,24415,31389,112218,40747,47721,0.40081478391047193,0.2588552458856331,1.5484128302640585,0.14195953802483885,0.18223908773967246,0.14590947872625015
T_GIVEN_PC,500,0.3,2026,89699,3344,5093,17584,63678,8437,20928,0.3963494132985658,0.2333136378331977,1.6987837358308513,0.16303577546536813,0.1799629103820735,0.07099349258636055
V_GIVEN_PCT,120,0.1,2016,18593,13,159,1013,17408,172,1026,0.0755813953488372,0.0551820577636745,1.3696733759463258,0.020399337585162707,0.020589809658592376,0.012034031591517344
V_GIVEN_PCT,120,0.1,2017,118950,96,423,12378,106053,519,12474,0.18497109826589594,0.10486759142496847,1.7638537869751743,0.08010350684092747,0.0804545443230938,0.07698854718501523
V_GIVEN_PCT,120,0.1,2018,133772,103,331,15882,117456,434,15985,0.23732718894009217,0.11949436354394044,1.9860952592364096,0.11783282539615172,0.1182163578191814,0.08658185736892691
V_GIVEN_PCT,120,0.1,2019,143500,117,641,11102,131640,758,11219,0.15435356200527706,0.07818118466898955,1.974305744518875,0.07617237733628751,0.07657687399474056,0.09287815486380567
V_GIVEN_PCT,120,0.1,2020,150783,66,313,11638,138766,379,11704,0.1741424802110818,0.07762148252787118,2.2434830479893666,0.09652099768321062,0.0967642189946248,0.09759196393609207
V_GIVEN_PCT,120,0.1,2021,161119,130,495,14767,145727,625,14897,0.208,0.0924596105983776,2.2496309324024972,0.1155403894016224,0.11599032985656783,0.10428178002440074
V_GIVEN_PCT,120,0.1,2022,171912,177,686,20560,150489,863,20737,0.20509849362688296,0.12062566894690306,1.7002889635137535,0.0844728246799799,0.0848990186226444,0.11126738229231053
V_GIVEN_PCT,120,0.1,2023,180613,184,828,19150,160451,1012,19334,0.18181818181818182,0.10704655811043502,1.6984962900965797,0.0747716237077468,0.07519294031061784,0.11689896992624763
V_GIVEN_PCT,120,0.1,2024,185581,76,305,15582,169618,381,15658,0.1994750656167979,0.08437286144594544,2.3642088486544237,0.11510220417085246,0.11533899650232705,0.12011443106466843
V_GIVEN_PCT,120,0.1,2025,189174,162,1105,16363,171544,1267,16525,0.12786108918705605,0.08735344180489919,1.4637212517925653,0.040507647382156856,0.04078077818214404,0.12243994472617126
V_GIVEN_PCT,120,0.1,2026,91038,19,59,4839,86121,78,4858,0.24358974358974358,0.053362332212922074,4.5648256642492955,0.1902274113768215,0.1903905351464718,0.05892293702084419
V_GIVEN_PCT,120,0.2,2016,18593,97,746,1728,16022,843,1825,0.11506524317912219,0.0981552197063411,1.1722783925640652,0.01691002347278109,0.017713130503065846,0.012034031591517344
V_GIVEN_PCT,120,0.2,2017,118950,750,2031,20724,95445,2781,21474,0.2696871628910464,0.1805296343001261,1.4938664443461844,0.08915752859092027,0.09129189392944734,0.07698854718501523
V_GIVEN_PCT,120,0.2,2018,133772,960,1871,25994,104947,2831,26954,0.33910279053338044,0.2014920910205424,1.6829583176979805,0.13761069951283803,0.1405859012473661,0.08658185736892691
V_GIVEN_PCT,120,0.2,2019,143500,1219,3481,20291,118509,4700,21510,0.2593617021276596,0.14989547038327525,1.7302837868581662,0.10946623174438433,0.11317294132074315,0.09287815486380567
V_GIVEN_PCT,120,0.2,2020,150783,960,1872,19771,128180,2832,20731,0.3389830508474576,0.13748897422123182,2.4655289834514593,0.2014940766262258,0.20535096995581106,0.09759196393609207
V_GIVEN_PCT,120,0.2,2021,161119,1138,2517,25685,131779,3655,26823,0.3113543091655267,0.1664794344552784,1.8702268552526,0.1448748747102483,0.14823766028070223,0.10428178002440074
V_GIVEN_PCT,120,0.2,2022,171912,1557,3497,33839,133019,5054,35396,0.30807281361297983,0.20589603983433385,1.4962541963451967,0.10217677377864598,0.10527162937248791,0.11126738229231053
V_GIVEN_PCT,120,0.2,2023,180613,1610,4334,32327,142342,5944,33937,0.2708613728129206,0.18789898844490707,1.441526508762119,0.08296238436801354,0.08578560092437715,0.11689896992624763
V_GIVEN_PCT,120,0.2,2024,185581,726,1930,26167,156758,2656,26893,0.2733433734939759,0.1449124640992343,1.8862654444050697,0.1284309093947416,0.1302956763503378,0.12011443106466843
V_GIVEN_PCT,120,0.2,2025,189174,1521,5154,29124,153375,6675,30645,0.22786516853932584,0.1619937200672397,1.4066296424623406,0.06587144847208615,0.06828073246022404,0.12243994472617126
V_GIVEN_PCT,120,0.2,2026,91038,230,559,9755,80494,789,9985,0.2915082382762991,0.1096794745051517,2.657819428762916,0.18182876377114743,0.18341839794565834,0.05892293702084419
V_GIVEN_PCT,120,0.3,2016,18593,412,1452,2585,14144,1864,2997,0.22103004291845493,0.1611896950465229,1.3712417710987095,0.05984034787193204,0.0665079555253053,0.012034031591517344
V_GIVEN_PCT,120,0.3,2017,118950,2531,4426,28839,83154,6957,31370,0.3638062383211154,0.2637242538881883,1.3794948054924028,0.1000819844329271,0.10629907269469235,0.07698854718501523
V_GIVEN_PCT,120,0.3,2018,133772,3293,4503,34909,91067,7796,38202,0.422396100564392,0.2855754567473014,1.479105051167474,0.13682064381709058,0.14528776246824665,0.08658185736892691
V_GIVEN_PCT,120,0.3,2019,143500,4233,7719,29514,102034,11952,33747,0.3541666666666667,0.23517073170731706,1.5059980640254444,0.11899593495934963,0.12980749739005282,0.09287815486380567
V_GIVEN_PCT,120,0.3,2020,150783,3649,4389,28217,114528,8038,31866,0.4539686489176412,0.21133682179025487,2.1480811771087898,0.24263182712738635,0.2562944746908732,0.09759196393609207
V_GIVEN_PCT,120,0.3,2021,161119,4279,5452,35521,115867,9731,39800,0.43972870208611653,0.24702238717966224,1.7801168027993217,0.1927063149064543,0.20509319596938336,0.10428178002440074
V_GIVEN_PCT,120,0.3,2022,171912,5246,7412,44859,114395,12658,50105,0.414441459946279,0.29145725720135884,1.4219630827718734,0.12298420274492017,0.13275936718879727,0.11126738229231053
V_GIVEN_PCT,120,0.3,2023,180613,5881,8960,44509,121263,14841,50390,0.39626709790445386,0.2789943138090835,1.4203411262912706,0.11727278409537034,0.1277718152270415,0.11689896992624763
V_GIVEN_PCT,120,0.3,2024,185581,3054,4814,35693,142020,7868,38747,0.38815455007625826,0.2087875375173105,1.8590886922265488,0.17936701255894777,0.18730824170264462,0.12011443106466843
V_GIVEN_PCT,120,0.3,2025,189174,5668,10367,42427,130712,16035,48095,0.35347676956657315,0.2542368401577384,1.3903444101463125,0.09923992940883475,0.10843088158061967,0.12243994472617126
V_GIVEN_PCT,120,0.3,2026,91038,953,1493,16063,72529,2446,17016,0.38961569910057237,0.18691096025835366,2.0844989430370187,0.2027047388422187,0.20830135920532222,0.05892293702084419
V_GIVEN_PCT,250,0.1,2017,68321,18,148,5434,62721,166,5452,0.10843373493975904,0.07979976873874797,1.3588226714635505,0.028633966201011066,0.02870370779574906,0.04736580117192591
V_GIVEN_PCT,250,0.1,2018,127605,33,172,11216,116184,205,11249,0.16097560975609757,0.088154852866267,1.8260549989267338,0.07282075688983057,0.07293793314699239,0.08846640210979942
V_GIVEN_PCT,250,0.1,2019,139621,73,613,8091,130844,686,8164,0.10641399416909621,0.05847257933978413,1.8198956736750835,0.04794141482931208,0.04817812847650615,0.09679689298203287
V_GIVEN_PCT,250,0.1,2020,146536,31,246,6389,139870,277,6420,0.11191335740072202,0.04381175956761479,2.5544136666779127,0.06810159783310724,0.06823057548644665,0.10159094627609865
V_GIVEN_PCT,250,0.1,2021,155197,63,402,8453,146279,465,8516,0.13548387096774195,0.05487219469448507,2.469080592130184,0.08061167627325688,0.08085393016687335,0.10759547202879621
V_GIVEN_PCT,250,0.1,2022,167224,100,565,14799,151760,665,14899,0.15037593984962405,0.08909606276611012,1.6877955678510996,0.06127987708351393,0.06152454184651404,0.11593358901617569
V_GIVEN_PCT,250,0.1,2023,176344,163,1114,14957,160110,1277,15120,0.12764291307752546,0.08574150523975865,1.4886945677078802,0.0419014078377668,0.04220705137886152,0.12225633175542078
V_GIVEN_PCT,250,0.1,2024,182973,21,185,8872,173895,206,8893,0.10194174757281553,0.04860279932011827,2.0974460113168534,0.05333894825269726,0.053399067548522305,0.12685210605569006
V_GIVEN_PCT,250,0.1,2025,187950,95,1258,8498,178099,1353,8593,0.07021433850702144,0.0457196062782655,1.5357599118345955,0.024494732228755943,0.0246723415831695,0.13030257651766625
V_GIVEN_PCT,250,0.1,2026,90641,15,50,2755,87821,65,2770,0.23076923076923078,0.0305601217991858,7.551319078033879,0.20020910897004499,0.20035278491160846,0.06283988208639418
V_GIVEN_PCT,250,0.2,2017,68321,248,860,10223,56990,1108,10471,0.22382671480144403,0.15326180822880228,1.4604206839795106,0.07056490657264175,0.07172816243806196,0.04736580117192591
V_GIVEN_PCT,250,0.2,2018,127605,525,1247,22079,103754,1772,22604,0.29627539503386,0.17714039418518082,1.672545646049182,0.1191350008486792,0.12081267857633299,0.08846640210979942
V_GIVEN_PCT,250,0.2,2019,139621,1048,3619,16928,118026,4667,17976,0.2245553889007928,0.12874854069230274,1.7441392942655536,0.09580684820849006,0.09912005537974117,0.09679689298203287
V_GIVEN_PCT,250,0.2,2020,146536,546,1650,13000,131340,2196,13546,0.24863387978142076,0.09244144783534422,2.689636365543354,0.15619243194607654,0.15856875576867308,0.10159094627609865
V_GIVEN_PCT,250,0.2,2021,155197,743,2244,17415,134795,2987,18158,0.24874455975895549,0.11699968427224754,2.1260276154262923,0.13174487548670794,0.13433026372058743,0.10759547202879621
V_GIVEN_PCT,250,0.2,2022,167224,1169,3264,28565,134226,4433,29734,0.2637040378975863,0.17780940534851455,1.4830713672356888,0.08589463254907173,0.08823364948545048,0.11593358901617569
V_GIVEN_PCT,250,0.2,2023,176344,1757,5403,28203,140981,7160,29960,0.24539106145251396,0.16989520482692919,1.444367200960685,0.07549585662558478,0.07869090068080978,0.12225633175542078
V_GIVEN_PCT,250,0.2,2024,182973,502,1553,17826,163092,2055,18328,0.24428223844282237,0.10016778431790482,2.438730576964128,0.14411445412491755,0.14575141232270167,0.12685210605569006
V_GIVEN_PCT,250,0.2,2025,187950,1202,6076,18550,162122,7278,19752,0.16515526243473483,0.10509177972865123,1.571533595312293,0.060063482706083596,0.062483016596973584,0.13030257651766625
V_GIVEN_PCT,250,0.2,2026,90641,120,534,6379,83608,654,6499,0.1834862385321101,0.0717004446111583,2.5590669559607617,0.1117857939209518,0.11259822137407616,0.06283988208639418
V_GIVEN_PCT,250,0.3,2017,68321,1065,1851,14852,50553,2916,15917,0.36522633744855965,0.23297375623893093,1.5676715838928845,0.1322525812096287,0.13814889688591153,0.04736580117192591
V_GIVEN_PCT,250,0.3,2018,127605,2282,3034,32022,90267,5316,34304,0.4292701279157261,0.26882959131695466,1.5968112952625417,0.16044053659877144,0.16741501420966914,0.08846640210979942
V_GIVEN_PCT,250,0.3,2019,139621,3834,8188,24710,102889,12022,28544,0.31891532190983196,0.20443916029823594,1.5599522197439968,0.11447616161159602,0.12526176663118557,0.09679689298203287
V_GIVEN_PCT,250,0.3,2020,146536,2401,3930,19560,120645,6331,21961,0.3792449849944716,0.14986760932467108,2.5305333600997173,0.22937737566980054,0.23973498178488567,0.10159094627609865
V_GIVEN_PCT,250,0.3,2021,155197,3176,5494,26872,119655,8670,30048,0.366320645905421,0.19361198992248563,1.8920349202137787,0.1727086559829354,0.18292782410466074,0.10759547202879621
V_GIVEN_PCT,250,0.3,2022,167224,4653,7444,40892,114235,12097,45545,0.38464082003802597,0.27235923073243073,1.4122554943471042,0.11228158930559523,0.12103744989614224,0.11593358901617569
V_GIVEN_PCT,250,0.3,2023,176344,6446,11283,39925,118690,17729,46371,0.36358508658130745,0.2629576282720138,1.3826755624872027,0.10062745830929365,0.11187497089237514,0.12225633175542078
V_GIVEN_PCT,250,0.3,2024,182973,2118,4220,27374,149261,6338,29492,0.3341748185547491,0.1611822509331978,2.07327305965747,0.17299256762155132,0.17919987021495237,0.12685210605569006
V_GIVEN_PCT,250,0.3,2025,187950,4902,12684,29146,141218,17586,34048,0.27874445581712726,0.18115456238361266,1.5387106576253837,0.0975898934335146,0.10766371105884498,0.13030257651766625
V_GIVEN_PCT,250,0.3,2026,90641,568,1501,11546,77026,2069,12114,0.27452875785403574,0.13364812833044648,2.0541159931193373,0.14088062952358926,0.14417153435225188,0.06283988208639418
V_GIVEN_PCT,500,0.1,2018,60967,8,34,4120,56805,42,4128,0.19047619047619047,0.06770876047697935,2.8131690660760427,0.12276742999921111,0.12285206244992866,0.04891902648192547
V_GIVEN_PCT,500,0.1,2019,127887,61,415,7456,119955,476,7517,0.12815126050420167,0.05877845285290921,2.180242151403597,0.06937280765129246,0.0696319803792517,0.10261465283996264
V_GIVEN_PCT,500,0.1,2020,139409,25,296,3735,135353,321,3760,0.0778816199376947,0.026970999002933812,2.8876060515675745,0.05091062093476088,0.051028117119335095,0.11185973662503891
V_GIVEN_PCT,500,0.1,2021,146163,31,302,3924,141906,333,3955,0.09309309309309309,0.027058831578443243,3.440395895263152,0.06603426151464985,0.06618504948066767,0.1172790471513716
V_GIVEN_PCT,500,0.1,2022,156018,61,423,9740,145794,484,9801,0.12603305785123967,0.06281967465292466,2.0062672808728403,0.063213383198315,0.06341009438344485,0.1251865545894836
V_GIVEN_PCT,500,0.1,2023,167260,188,1235,13335,152502,1423,13523,0.13211524947294448,0.08085017338275738,1.634075029715647,0.0512650760901871,0.05170496708722838,0.13420697048184843
V_GIVEN_PCT,500,0.1,2024,175512,19,217,7233,168043,236,7252,0.08050847457627118,0.041319112083504264,1.9484560658894796,0.039189362492766916,0.03924212892712355,0.1408282542341874
V_GIVEN_PCT,500,0.1,2025,183565,63,1067,5055,177380,1130,5118,0.05575221238938053,0.027881132024078666,1.9996394816835945,0.027871080365301865,0.028043713471957887,0.14728986330563498
V_GIVEN_PCT,500,0.1,2026,89503,8,141,1483,87871,149,1491,0.053691275167785234,0.016658659486274204,3.223024950598445,0.03703261568151103,0.03709436848201851,0.07181589429054694
V_GIVEN_PCT,500,0.2,2018,60967,133,364,9073,51397,497,9206,0.2676056338028169,0.15099972116062788,1.7722260130410967,0.116605912642189,0.11756429098819807,0.04891902648192547
V_GIVEN_PCT,500,0.2,2019,127887,852,2669,15986,108380,3521,16838,0.24197671116160183,0.1316631088382713,1.8378474676519643,0.11031360232333054,0.11343675651161711,0.10261465283996264
V_GIVEN_PCT,500,0.2,2020,139409,490,1856,8288,128775,2346,8778,0.20886615515771526,0.06296580565099814,3.317136229708581,0.1459003495067171,0.14839761149531183,0.11185973662503891
V_GIVEN_PCT,500,0.2,2021,146163,468,1875,10461,133359,2343,10929,0.1997439180537772,0.0747726852897108,2.6713487322256597,0.1249712327640664,0.12700716377759863,0.1172790471513716
V_GIVEN_PCT,500,0.2,2022,156018,835,2899,21589,130695,3734,22424,0.22362078200321373,0.1437270058582984,1.5558717073928559,0.07989377614491533,0.08185276960532556,0.1251865545894836
V_GIVEN_PCT,500,0.2,2023,167260,1937,6429,25849,133045,8366,27786,0.2315323930193641,0.1661245964366854,1.3937273467364442,0.0654077965826787,0.06885161212140697,0.13420697048184843
V_GIVEN_PCT,500,0.2,2024,175512,439,1587,15893,157593,2026,16332,0.21668311944718657,0.09305346642964583,2.3285872924574216,0.12362965301754074,0.1250734218346991,0.1408282542341874
V_GIVEN_PCT,500,0.2,2025,183565,890,5549,12264,164862,6439,13154,0.1382202205311384,0.0716585405714597,1.9288729498098234,0.06656167995967868,0.06898137360860866,0.14728986330563498
V_GIVEN_PCT,500,0.2,2026,89503,115,983,3926,84479,1098,4041,0.10473588342440801,0.04514932460364457,2.3197663385634226,0.05958655882076344,0.06032663055409525,0.07181589429054694
V_GIVEN_PCT,500,0.3,2018,60967,768,940,14608,44651,1708,15376,0.4496487119437939,0.25220201092394245,1.7828910653666288,0.19744670101985146,0.20313763345782554,0.04891902648192547
V_GIVEN_PCT,500,0.3,2019,127887,3174,6178,23975,94560,9352,27149,0.33939264328485885,0.21228897385973555,1.598729491759208,0.1271036694251233,0.13713170769621416,0.10261465283996264
V_GIVEN_PCT,500,0.3,2020,139409,1968,4591,12969,119881,6559,14937,0.30004573867967677,0.10714516279436766,2.8003666320944673,0.19290057588530912,0.20242436118626314,0.11185973662503891
V_GIVEN_PCT,500,0.3,2021,146163,2153,4710,17789,121511,6863,19942,0.31371120501238525,0.1364367179108256,2.2993165609379833,0.17727448710155966,0.1860084052995353,0.1172790471513716
V_GIVEN_PCT,500,0.3,2022,156018,3720,6776,33706,111816,10496,37426,0.3544207317073171,0.23988257765129664,1.4774759183325015,0.11453815405602044,0.12279939610170418,0.1251865545894836
V_GIVEN_PCT,500,0.3,2023,167260,7239,13069,37006,109946,20308,44245,0.35646050817411856,0.26452827932560086,1.3475327064572962,0.0919322288485177,0.10463678342045751,0.13420697048184843
V_GIVEN_PCT,500,0.3,2024,175512,2182,4595,25611,143124,6777,27793,0.32197137376420243,0.15835384475135603,2.0332400155471775,0.1636175290128464,0.17018899310814412,0.1408282542341874
V_GIVEN_PCT,500,0.3,2025,183565,3643,12639,19762,147521,16282,23405,0.22374401179216313,0.12750251954348596,1.7548203172240302,0.09624149224867717,0.10560887552607513,0.14728986330563498
V_GIVEN_PCT,500,0.3,2026,89503,632,2704,7463,78704,3336,8095,0.18944844124700239,0.09044389573533848,2.094651493135325,0.0990045455116639,0.10283755773011077,0.07181589429054694
