candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,state_name,year,valid_rows,raw_state_days,confirmed_state_days,unique_securities,confirmed_intervals,confirmed_interval_total_duration,step_id,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2018,137492,10104,7197,506,1066,7560,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2019,148708,18829,14007,604,1856,14089,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2020,156065,10169,7331,557,1054,6893,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2021,166886,14002,10101,634,1380,11249,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2022,175753,17158,12523,708,1695,11910,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2023,183471,22871,17130,752,2200,16580,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2024,188470,8751,5785,587,991,5965,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2025,191388,24239,18919,773,2099,19151,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PC,2026,92071,2749,1832,292,309,1354,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2016,37011,2142,876,225,341,876,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2017,125417,3637,1522,327,537,1525,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2018,137492,3806,1443,348,543,1441,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2019,148708,6249,2306,471,952,2329,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2020,156065,3772,1362,366,539,1342,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2021,166886,4947,1882,435,715,1965,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2022,175753,6573,2698,549,957,2665,,,,,,,,,,,,,,,
W120_K3_P20_C20_T25_V20,120,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,state_year,S_PCT,2023,183471,7883,3112,617,1166,3065,,,,,,,,,,,,,,,
