candidate_cell_id,metric_id,independent_value,production_value,status
r2_s_pct_w250_q20_shared__d3__g1,event_diag_confirmed_density,0.9895004772510341,0.9895004772510341,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_bridge_count,22,22,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_bridged_days,22,22,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_raw_false_days,22,22,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_preconfirmation_days,44,44,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_total_gap_days,66,66,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_bridged_day_ratio,0.0034998409163219855,0.0034998409163219855,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_raw_false_ratio,0.0034998409163219855,0.0034998409163219855,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_nonconfirmed_ratio,0.010499522748965956,0.010499522748965956,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_max_single_gap,1,1,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_top_zone_share,0.0033762057877813503,0.0033762057877813503,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_merge_ratio,0.015492957746478873,0.015492957746478873,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_revision_count,22,22,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_mega_zone_concentration,0.033884823417117405,0.033884823417117405,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_open_ratio,0.0,0.0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_active_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_gap_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_reentry_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_confirmed_coverage,0.004136543166690054,0.004136543166690054,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_events_per_security_mean,2.229199372056515,2.229199372056515,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_events_per_security_median,2.0,2.0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_events_per_security_q90,4,4,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_events_per_security_max,7,7,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_events_per_year,142.0,142.0,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_nonzero_years,10,10,passed
r2_s_pct_w250_q20_shared__d3__g1,event_diag_max_year_share,0.223943661971831,0.223943661971831,passed
r2_s_pct_w250_q20_shared__d3__g2,qualified_event_count,1403,1403,passed
r2_s_pct_w250_q20_shared__d3__g2,unique_securities,637,637,passed
r2_s_pct_w250_q20_shared__d3__g2,retained_confirmed_day_ratio,0.5731134248594859,0.5731134248594859,passed
r2_s_pct_w250_q20_shared__d3__g2,confirmed_event_coverage,0.004136543166690054,0.004136543166690054,passed
r2_s_pct_w250_q20_shared__d3__g2,retrospective_qualified_confirmed_coverage,0.004136543166690054,0.004136543166690054,passed
r2_s_pct_w250_q20_shared__d3__g2,asof_qualified_confirmed_coverage,0.002218570418662061,0.002218570418662061,passed
r2_s_pct_w250_q20_shared__d3__g2,short_interval_drop_rate,0.7046292503072511,0.7046292503072511,passed
r2_s_pct_w250_q20_shared__d3__g2,bridged_day_ratio,0.008811959087332809,0.008811959087332809,passed
r2_s_pct_w250_q20_shared__d3__g2,merge_ratio,0.027797576621525304,0.027797576621525304,passed
r2_s_pct_w250_q20_shared__d3__g2,open_event_ratio,0.0,0.0,passed
r2_s_pct_w250_q20_shared__d3__g2,nonzero_years,10,10,passed
r2_s_pct_w250_q20_shared__d3__g2,max_year_share,0.22380612972202424,0.22380612972202424,passed
r2_s_pct_w250_q20_shared__d3__g2,duration_q95_ratio,1.5,1.5,passed
r2_s_pct_w250_q20_shared__d3__g2,unqualified_reentry_count,63,63,passed
r2_s_pct_w250_q20_shared__d3__g2,qualified_component_count,1442,1442,passed
r2_s_pct_w250_q20_shared__d3__g2,unqualified_component_count,3440,3440,passed
r2_s_pct_w250_q20_shared__d3__g2,raw_false_bridged_day_count,56,56,passed
r2_s_pct_w250_q20_shared__d3__g2,preconfirmation_gap_day_count,79,79,passed
r2_s_pct_w250_q20_shared__d3__g2,total_nonconfirmed_gap_day_count,135,135,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_qualification,1442,1442,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_unqualified_close,3441,3441,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_event_creation,1403,1403,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_event_terminal,1403,1403,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_accepted_bridge_paths,39,39,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_rejected_reentry_paths,63,63,passed
r2_s_pct_w250_q20_shared__d3__g2,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_interval_count,4883,4883,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_duration_mean,2.22260905181241,2.22260905181241,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_duration_q90,4,4,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_duration_q95,6,6,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_singleton_count,2249,2249,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_fragment_rate,0.4605775138234692,0.4605775138234692,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_natural_exit_count,4882,4882,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_quality_interruption_count,1,1,passed
r2_s_pct_w250_q20_shared__d3__g2,atomic_diag_right_censored_count,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_qualified_count,1442,1442,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_unqualified_count,3440,3440,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_qualification_rate,0.29537074969274885,0.29537074969274885,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_qualified_days,6220,6220,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_retrospective_days,6220,6220,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_asof_days,3336,3336,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_prequalification_days,2965,2965,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_prequalification_right_censored,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_delay_mean,2.0,2.0,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_delay_median,2.0,2.0,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_delay_q90,2,2,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_delay_q95,2,2,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_unqualified_reentry_count,63,63,passed
r2_s_pct_w250_q20_shared__d3__g2,component_diag_unqualified_reentry_rate,0.018308631211857017,0.018308631211857017,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_count,1403,1403,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_natural_count,1400,1400,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_quality_count,3,3,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_right_censored_count,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_component_q90,1,1,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_component_q95,1,1,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_component_mean,1.0277975766215253,1.0277975766215253,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_component_median,1.0,1.0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_component_max,2,2,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_q90,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_q95,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_mean,0.027797576621525304,0.027797576621525304,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_median,0.0,0.0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_max,1,1,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_duration_q90,7,7,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_duration_q95,9,9,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_zone_span_sum,6355,6355,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_zone_span_coverage,0.004226323444423681,0.004226323444423681,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_duration_mean,4.529579472558803,4.529579472558803,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_duration_median,4.0,4.0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_max_zone_span,21,21,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_duration_q95_ratio,1.5,1.5,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_confirmed_density,0.978756884343037,0.978756884343037,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridge_count,39,39,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridged_days,56,56,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_raw_false_days,56,56,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_preconfirmation_days,79,79,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_total_gap_days,135,135,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_bridged_day_ratio,0.008811959087332809,0.008811959087332809,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_raw_false_ratio,0.008811959087332809,0.008811959087332809,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_nonconfirmed_ratio,0.021243115656963022,0.021243115656963022,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_max_single_gap,2,2,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_top_zone_share,0.0033762057877813503,0.0033762057877813503,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_merge_ratio,0.027797576621525304,0.027797576621525304,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_revision_count,39,39,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_mega_zone_concentration,0.036349331235247834,0.036349331235247834,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_open_ratio,0.0,0.0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_active_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_gap_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_reentry_pending,0,0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_confirmed_coverage,0.004136543166690054,0.004136543166690054,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_events_per_security_mean,2.2025117739403455,2.2025117739403455,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_events_per_security_median,2.0,2.0,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_events_per_security_q90,4,4,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_events_per_security_max,7,7,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_events_per_year,140.3,140.3,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_nonzero_years,10,10,passed
r2_s_pct_w250_q20_shared__d3__g2,event_diag_max_year_share,0.22380612972202424,0.22380612972202424,passed
r2_s_pct_w250_qt25_primary__d1__g0,qualified_event_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,unique_securities,782,782,passed
r2_s_pct_w250_qt25_primary__d1__g0,retained_confirmed_day_ratio,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,confirmed_event_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g0,retrospective_qualified_confirmed_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g0,asof_qualified_confirmed_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g0,short_interval_drop_rate,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,bridged_day_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,merge_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,open_event_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,nonzero_years,10,10,passed
r2_s_pct_w250_qt25_primary__d1__g0,max_year_share,0.21072301279287048,0.21072301279287048,passed
r2_s_pct_w250_qt25_primary__d1__g0,duration_q95_ratio,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,unqualified_reentry_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,qualified_component_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,unqualified_component_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,raw_false_bridged_day_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,preconfirmation_gap_day_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,total_nonconfirmed_gap_day_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_qualification,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_unqualified_close,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_event_creation,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_event_terminal,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_accepted_bridge_paths,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_rejected_reentry_paths,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_interval_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_duration_mean,2.6341814000287482,2.6341814000287482,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_duration_q90,5,5,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_duration_q95,7,7,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_singleton_count,2633,2633,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_fragment_rate,0.37846773034353887,0.37846773034353887,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_natural_exit_count,6956,6956,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_quality_interruption_count,1,1,passed
r2_s_pct_w250_qt25_primary__d1__g0,atomic_diag_right_censored_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_qualified_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_unqualified_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_qualification_rate,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_qualified_days,18326,18326,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_retrospective_days,18326,18326,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_asof_days,18326,18326,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_prequalification_days,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_prequalification_right_censored,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_delay_mean,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_delay_median,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_delay_q90,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_delay_q95,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_unqualified_reentry_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,component_diag_unqualified_reentry_rate,,,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_natural_count,6956,6956,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_quality_count,1,1,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_right_censored_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_component_q90,1,1,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_component_q95,1,1,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_component_mean,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_component_median,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_component_max,1,1,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_q90,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_q95,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_mean,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_median,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_max,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_duration_q90,5,5,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_duration_q95,7,7,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_zone_span_sum,18326,18326,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_zone_span_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_duration_mean,2.6341814000287482,2.6341814000287482,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_duration_median,2.0,2.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_max_zone_span,22,22,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_duration_q95_ratio,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_confirmed_density,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridge_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridged_days,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_raw_false_days,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_preconfirmation_days,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_total_gap_days,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_bridged_day_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_raw_false_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_nonconfirmed_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_max_single_gap,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_top_zone_share,0.0012004801920768306,0.0012004801920768306,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_merge_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_revision_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_mega_zone_concentration,0.04752810214995089,0.04752810214995089,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_open_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_active_pending,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_gap_pending,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_reentry_pending,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_confirmed_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_events_per_security_mean,8.896419437340153,8.896419437340153,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_events_per_security_median,9.0,9.0,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_events_per_security_q90,13,13,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_events_per_security_max,19,19,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_events_per_year,695.7,695.7,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_nonzero_years,10,10,passed
r2_s_pct_w250_qt25_primary__d1__g0,event_diag_max_year_share,0.21072301279287048,0.21072301279287048,passed
r2_s_pct_w250_qt25_primary__d1__g1,qualified_event_count,6556,6556,passed
r2_s_pct_w250_qt25_primary__d1__g1,unique_securities,782,782,passed
r2_s_pct_w250_qt25_primary__d1__g1,retained_confirmed_day_ratio,1.0,1.0,passed
r2_s_pct_w250_qt25_primary__d1__g1,confirmed_event_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g1,retrospective_qualified_confirmed_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g1,asof_qualified_confirmed_coverage,0.012187506442566226,0.012187506442566226,passed
r2_s_pct_w250_qt25_primary__d1__g1,short_interval_drop_rate,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g1,bridged_day_ratio,0.02053356546674177,0.02053356546674177,passed
r2_s_pct_w250_qt25_primary__d1__g1,merge_ratio,0.056894447834045146,0.056894447834045146,passed
r2_s_pct_w250_qt25_primary__d1__g1,open_event_ratio,0.0,0.0,passed
r2_s_pct_w250_qt25_primary__d1__g1,nonzero_years,10,10,passed
r2_s_pct_w250_qt25_primary__d1__g1,max_year_share,0.212019524100061,0.212019524100061,passed
r2_s_pct_w250_qt25_primary__d1__g1,duration_q95_ratio,1.1428571428571428,1.1428571428571428,passed
r2_s_pct_w250_qt25_primary__d1__g1,unqualified_reentry_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g1,qualified_component_count,6957,6957,passed
r2_s_pct_w250_qt25_primary__d1__g1,unqualified_component_count,0,0,passed
r2_s_pct_w250_qt25_primary__d1__g1,raw_false_bridged_day_count,401,401,passed
r2_s_pct_w250_qt25_primary__d1__g1,preconfirmation_gap_day_count,802,802,passed
r2_s_pct_w250_qt25_primary__d1__g1,total_nonconfirmed_gap_day_count,1203,1203,passed
r2_s_pct_w250_qt25_primary__d1__g1,transition_qualification,6957,6957,passed
