candidate_cell_id,from_state,to_state,reason_code,transition_count,hard_break_count
r2_s_pct_w250_qt25_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2642,0
r2_s_pct_w250_qt25_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2338,0
r2_s_pct_w250_qt25_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,6958,0
r2_s_pct_w250_qt25_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1742,0
r2_s_pct_w250_qt25_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4316,0
r2_s_pct_w250_qt25_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,6958,0
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2467,0
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,68,0
r2_s_pct_w250_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,106,0
r2_s_pct_w250_qt25_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2338,0
r2_s_pct_w250_qt25_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,6958,0
r2_s_pct_w250_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,106,0
r2_s_pct_w250_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,68,0
r2_s_pct_w250_qt25_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,1742,0
r2_s_pct_w250_qt25_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4316,0
r2_s_pct_w250_qt25_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,6958,0
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2363,0
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,2,2
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,111,0
r2_s_pct_w250_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,166,0
r2_s_pct_w250_qt25_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2338,0
r2_s_pct_w250_qt25_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,6958,0
r2_s_pct_w250_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,166,0
r2_s_pct_w250_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,111,0
r2_s_pcvt_w120_q20_shared__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,617,0
r2_s_pcvt_w120_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1426,0
r2_s_pcvt_w120_q20_shared__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,809,0
r2_s_pcvt_w120_q20_shared__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,617,0
r2_s_pcvt_w120_q20_shared__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1382,0
r2_s_pcvt_w120_q20_shared__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,44,0
r2_s_pcvt_w120_q20_shared__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,809,0
r2_s_pcvt_w120_q20_shared__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,44,0
r2_s_pcvt_w120_q20_shared__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,617,0
r2_s_pcvt_w120_q20_shared__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1356,0
r2_s_pcvt_w120_q20_shared__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,70,0
r2_s_pcvt_w120_q20_shared__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,809,0
r2_s_pcvt_w120_q20_shared__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,70,0
r2_s_pcvt_w120_q20_shared__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,507,0
r2_s_pcvt_w120_q20_shared__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,717,0
r2_s_pcvt_w120_q20_shared__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,408,0
r2_s_pcvt_w120_q20_shared__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,507,0
r2_s_pcvt_w120_q20_shared__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,692,0
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,11,0
r2_s_pcvt_w120_q20_shared__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,14,0
r2_s_pcvt_w120_q20_shared__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,408,0
r2_s_pcvt_w120_q20_shared__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,14,0
r2_s_pcvt_w120_q20_shared__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,11,0
r2_s_pcvt_w120_q20_shared__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,507,0
r2_s_pcvt_w120_q20_shared__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,709,0
r2_s_pcvt_w120_q20_shared__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,680,0
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,18,0
r2_s_pcvt_w120_q20_shared__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,19,0
r2_s_pcvt_w120_q20_shared__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,408,0
r2_s_pcvt_w120_q20_shared__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,19,0
r2_s_pcvt_w120_q20_shared__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,18,0
r2_s_pcvt_w120_q20_shared__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,318,0
r2_s_pcvt_w120_q20_shared__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1044,0
r2_s_pcvt_w120_q20_shared__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,382,0
r2_s_pcvt_w120_q20_shared__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,213,0
r2_s_pcvt_w120_q20_shared__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,318,0
r2_s_pcvt_w120_q20_shared__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1044,0
r2_s_pcvt_w120_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,369,0
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,4,0
r2_s_pcvt_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,9,0
r2_s_pcvt_w120_q20_shared__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,213,0
r2_s_pcvt_w120_q20_shared__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,9,0
r2_s_pcvt_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,4,0
r2_s_pcvt_w120_q20_shared__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,318,0
r2_s_pcvt_w120_q20_shared__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1044,0
r2_s_pcvt_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1426,0
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,364,0
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,6,0
r2_s_pcvt_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,12,0
r2_s_pcvt_w120_q20_shared__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,213,0
r2_s_pcvt_w120_q20_shared__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1426,0
r2_s_pcvt_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,12,0
r2_s_pcvt_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,6,0
r2_s_pcvt_w120_qv30_primary__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,704,0
r2_s_pcvt_w120_qv30_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2178,0
r2_s_pcvt_w120_qv30_primary__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1475,0
r2_s_pcvt_w120_qv30_primary__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,704,0
r2_s_pcvt_w120_qv30_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2103,0
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,75,0
r2_s_pcvt_w120_qv30_primary__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1475,0
r2_s_pcvt_w120_qv30_primary__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,75,0
r2_s_pcvt_w120_qv30_primary__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,704,0
r2_s_pcvt_w120_qv30_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2055,0
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,123,0
r2_s_pcvt_w120_qv30_primary__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1475,0
r2_s_pcvt_w120_qv30_primary__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,123,0
r2_s_pcvt_w120_qv30_primary__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,733,0
r2_s_pcvt_w120_qv30_primary__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1070,0
r2_s_pcvt_w120_qv30_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1108,0
r2_s_pcvt_w120_qv30_primary__d2__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,754,0
r2_s_pcvt_w120_qv30_primary__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,733,0
r2_s_pcvt_w120_qv30_primary__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1070,0
r2_s_pcvt_w120_qv30_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1064,0
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,22,0
r2_s_pcvt_w120_qv30_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,22,0
r2_s_pcvt_w120_qv30_primary__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,754,0
r2_s_pcvt_w120_qv30_primary__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,22,0
r2_s_pcvt_w120_qv30_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,22,0
r2_s_pcvt_w120_qv30_primary__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,733,0
r2_s_pcvt_w120_qv30_primary__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1070,0
r2_s_pcvt_w120_qv30_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1042,0
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,34,0
r2_s_pcvt_w120_qv30_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,32,0
r2_s_pcvt_w120_qv30_primary__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,754,0
r2_s_pcvt_w120_qv30_primary__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,32,0
r2_s_pcvt_w120_qv30_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,34,0
r2_s_pcvt_w120_qv30_primary__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,471,0
r2_s_pcvt_w120_qv30_primary__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1599,0
r2_s_pcvt_w120_qv30_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,580,0
r2_s_pcvt_w120_qv30_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,397,0
r2_s_pcvt_w120_qv30_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,471,0
r2_s_pcvt_w120_qv30_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1599,0
r2_s_pcvt_w120_qv30_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,555,0
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,7,0
r2_s_pcvt_w120_qv30_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,18,0
r2_s_pcvt_w120_qv30_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,397,0
r2_s_pcvt_w120_qv30_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,18,0
r2_s_pcvt_w120_qv30_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,7,0
r2_s_pcvt_w120_qv30_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,471,0
r2_s_pcvt_w120_qv30_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,1599,0
r2_s_pcvt_w120_qv30_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,2178,0
r2_s_pcvt_w120_qv30_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,545,0
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,10,0
r2_s_pcvt_w120_qv30_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,25,0
r2_s_pcvt_w120_qv30_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,397,0
r2_s_pcvt_w120_qv30_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,2179,0
r2_s_pcvt_w120_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,25,0
r2_s_pcvt_w120_qv30_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,10,0
r2_s_pcvt_w250_q20_shared__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,520,0
r2_s_pcvt_w250_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1024,0
r2_s_pcvt_w250_q20_shared__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1024,0
r2_s_pcvt_w250_q20_shared__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,504,0
r2_s_pcvt_w250_q20_shared__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1024,0
r2_s_pcvt_w250_q20_shared__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,520,0
r2_s_pcvt_w250_q20_shared__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1024,0
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1002,0
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w250_q20_shared__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,21,0
r2_s_pcvt_w250_q20_shared__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,504,0
r2_s_pcvt_w250_q20_shared__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1024,0
r2_s_pcvt_w250_q20_shared__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,21,0
r2_s_pcvt_w250_q20_shared__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,520,0
r2_s_pcvt_w250_q20_shared__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1024,0
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,984,0
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pcvt_w250_q20_shared__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,39,0
r2_s_pcvt_w250_q20_shared__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,504,0
r2_s_pcvt_w250_q20_shared__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1024,0
r2_s_pcvt_w250_q20_shared__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,39,0
r2_s_pcvt_w250_q20_shared__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,391,0
r2_s_pcvt_w250_q20_shared__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,492,0
r2_s_pcvt_w250_q20_shared__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,1024,0
r2_s_pcvt_w250_q20_shared__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,532,0
r2_s_pcvt_w250_q20_shared__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,262,0
r2_s_pcvt_w250_q20_shared__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,1024,0
r2_s_pcvt_w250_q20_shared__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,391,0
r2_s_pcvt_w250_q20_shared__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,492,0
