upstream_task,scope_id,year,metric,actual_value,expected_value,absolute_difference,mismatch_count,status
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,retention,0.3113543091655267,0.3113543091655267,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,target_marginal_rate,0.1664794344552784,0.1664794344552784,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,association_lift,1.8702268552526,1.8702268552526,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2021,absolute_increment,0.1448748747102483,0.1448748747102483,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,N,171912,171912,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,n11,1557,1557,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,n10,3497,3497,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,n01,33839,33839,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,n00,133019,133019,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,retention,0.30807281361297983,0.30807281361297983,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,target_marginal_rate,0.20589603983433385,0.20589603983433385,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,association_lift,1.4962541963451967,1.4962541963451967,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2022,absolute_increment,0.10217677377864598,0.10217677377864598,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,N,180613,180613,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,n11,1610,1610,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,n10,4334,4334,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,n01,32327,32327,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,n00,142342,142342,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,retention,0.2708613728129206,0.2708613728129206,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,target_marginal_rate,0.18789898844490707,0.18789898844490707,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,association_lift,1.441526508762119,1.441526508762119,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2023,absolute_increment,0.08296238436801354,0.08296238436801354,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,N,185581,185581,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,n11,726,726,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,n10,1930,1930,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,n01,26167,26167,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,n00,156758,156758,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,retention,0.2733433734939759,0.2733433734939759,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,target_marginal_rate,0.1449124640992343,0.1449124640992343,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,association_lift,1.8862654444050697,1.8862654444050697,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2024,absolute_increment,0.1284309093947416,0.1284309093947416,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,N,189174,189174,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,n11,1521,1521,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,n10,5154,5154,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,n01,29124,29124,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,n00,153375,153375,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,retention,0.22786516853932584,0.22786516853932584,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,target_marginal_rate,0.1619937200672397,0.1619937200672397,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,association_lift,1.4066296424623406,1.4066296424623406,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2025,absolute_increment,0.06587144847208615,0.06587144847208615,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,N,91038,91038,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,n11,230,230,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,n10,559,559,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,n01,9755,9755,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,n00,80494,80494,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,retention,0.2915082382762991,0.2915082382762991,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,target_marginal_rate,0.1096794745051517,0.1096794745051517,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,association_lift,2.657819428762916,2.657819428762916,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,2026,absolute_increment,0.18182876377114743,0.18182876377114743,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,pooled,pooled_N,1545035,1545035,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,pooled,pooled_n11,10768,10768,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,pooled,pooled_n10,27992,27992,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,pooled,pooled_n01,245405,245405,0.0,0,matched
R1-T06,V_GIVEN_PCT|W120|q0.2,pooled,pooled_n00,1260870,1260870,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2016,N,0,0,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2016,n11,0,0,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2016,n10,0,0,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2016,n01,0,0,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2016,n00,0,0,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,N,68321,68321,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,n11,248,248,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,n10,860,860,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,n01,10223,10223,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,n00,56990,56990,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,retention,0.22382671480144403,0.22382671480144403,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,target_marginal_rate,0.15326180822880228,0.15326180822880228,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,association_lift,1.4604206839795106,1.4604206839795106,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2017,absolute_increment,0.07056490657264175,0.07056490657264175,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,N,127605,127605,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,n11,525,525,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,n10,1247,1247,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,n01,22079,22079,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,n00,103754,103754,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,retention,0.29627539503386,0.29627539503386,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,target_marginal_rate,0.17714039418518082,0.17714039418518082,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,association_lift,1.672545646049182,1.672545646049182,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2018,absolute_increment,0.1191350008486792,0.1191350008486792,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,N,139621,139621,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,n11,1048,1048,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,n10,3619,3619,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,n01,16928,16928,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,n00,118026,118026,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,retention,0.2245553889007928,0.2245553889007928,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,target_marginal_rate,0.12874854069230274,0.12874854069230274,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,association_lift,1.7441392942655536,1.7441392942655536,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2019,absolute_increment,0.09580684820849006,0.09580684820849006,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,N,146536,146536,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,n11,546,546,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,n10,1650,1650,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,n01,13000,13000,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,n00,131340,131340,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,retention,0.24863387978142076,0.24863387978142076,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,target_marginal_rate,0.09244144783534422,0.09244144783534422,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,association_lift,2.689636365543354,2.689636365543354,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2020,absolute_increment,0.15619243194607654,0.15619243194607654,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,N,155197,155197,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,n11,743,743,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,n10,2244,2244,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,n01,17415,17415,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,n00,134795,134795,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,retention,0.24874455975895549,0.24874455975895549,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,target_marginal_rate,0.11699968427224754,0.11699968427224754,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,association_lift,2.1260276154262923,2.1260276154262923,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2021,absolute_increment,0.13174487548670794,0.13174487548670794,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,N,167224,167224,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,n11,1169,1169,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,n10,3264,3264,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,n01,28565,28565,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,n00,134226,134226,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,retention,0.2637040378975863,0.2637040378975863,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,target_marginal_rate,0.17780940534851455,0.17780940534851455,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,association_lift,1.4830713672356888,1.4830713672356888,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2022,absolute_increment,0.08589463254907173,0.08589463254907173,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,N,176344,176344,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,n11,1757,1757,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,n10,5403,5403,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,n01,28203,28203,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,n00,140981,140981,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,retention,0.24539106145251396,0.24539106145251396,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,target_marginal_rate,0.16989520482692919,0.16989520482692919,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,association_lift,1.444367200960685,1.444367200960685,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2023,absolute_increment,0.07549585662558478,0.07549585662558478,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,N,182973,182973,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,n11,502,502,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,n10,1553,1553,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,n01,17826,17826,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,n00,163092,163092,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,retention,0.24428223844282237,0.24428223844282237,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,target_marginal_rate,0.10016778431790482,0.10016778431790482,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,association_lift,2.438730576964128,2.438730576964128,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2024,absolute_increment,0.14411445412491755,0.14411445412491755,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,N,187950,187950,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,n11,1202,1202,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,n10,6076,6076,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,n01,18550,18550,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,n00,162122,162122,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,retention,0.16515526243473483,0.16515526243473483,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,target_marginal_rate,0.10509177972865123,0.10509177972865123,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,association_lift,1.571533595312293,1.571533595312293,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2025,absolute_increment,0.060063482706083596,0.060063482706083596,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,N,90641,90641,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,n11,120,120,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,n10,534,534,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,n01,6379,6379,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,n00,83608,83608,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,retention,0.1834862385321101,0.1834862385321101,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,target_marginal_rate,0.0717004446111583,0.0717004446111583,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,association_lift,2.5590669559607617,2.5590669559607617,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,2026,absolute_increment,0.1117857939209518,0.1117857939209518,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,pooled,pooled_N,1442412,1442412,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,pooled,pooled_n11,7860,7860,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,pooled,pooled_n10,26450,26450,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,pooled,pooled_n01,179168,179168,0.0,0,matched
R1-T06,V_GIVEN_PCT|W250|q0.2,pooled,pooled_n00,1228934,1228934,0.0,0,matched
R1-T08,candidate_registry,pooled,symmetric_difference_count,0,0,0.0,0,matched
R1-T08,R0_W120_Q20_K3_WEAK_D010|S_PCT,pooled,pooled_observed_confirmed_coverage,0.007210667628089017,0.007210667628089017,0.0,0,matched
R1-T08,R0_W250_Q20_K3_WEAK_D010|S_PCT,pooled,pooled_observed_confirmed_coverage,0.006271200836160112,0.006271200836160112,0.0,0,matched
R1-T08,R0_W120_Q20_K3_WEAK_D010|S_PCVT,pooled,pooled_observed_confirmed_coverage,0.0016992446710104006,0.0016992446710104006,0.0,0,matched
R1-T08,R0_W250_Q20_K3_WEAK_D010|S_PCVT,pooled,pooled_observed_confirmed_coverage,0.00123817794286817,0.00123817794286817,0.0,0,matched
R1-T08,C_GIVEN_P|W120,pooled,pooled_nested_observed_retention,0.45222475133297996,0.45222475133297996,0.0,0,matched
R1-T08,C_GIVEN_P|W250,pooled,pooled_nested_observed_retention,0.46095388204579857,0.46095388204579857,0.0,0,matched
R1-T08,T_GIVEN_PC|W120,pooled,pooled_nested_observed_retention,0.27442030434452847,0.27442030434452847,0.0,0,matched
R1-T08,T_GIVEN_PC|W250,pooled,pooled_nested_observed_retention,0.26070419883261153,0.26070419883261153,0.0,0,matched
R1-T08,V_GIVEN_PCT|W120,pooled,pooled_nested_observed_retention,0.27781217750257997,0.27781217750257997,0.0,0,matched
R1-T08,V_GIVEN_PCT|W250,pooled,pooled_nested_observed_retention,0.22908772952491985,0.22908772952491985,0.0,0,matched
R0,PCVT_SUBSET_PCT|W120,pooled,raw_subset_mismatch_count,0,0,0.0,0,matched
R0,PCVT_SUBSET_PCT|W120,pooled,confirmed_subset_mismatch_count,0,0,0.0,0,matched
R0,PCVT_SUBSET_PCT|W250,pooled,raw_subset_mismatch_count,0,0,0.0,0,matched
R0,PCVT_SUBSET_PCT|W250,pooled,confirmed_subset_mismatch_count,0,0,0.0,0,matched
