pair_id,security_id,common_count,eligible,pearson_raw,spearman_midrank,reason
A1_A2,002429.SZ,2292,True,0.4360696506218036,0.4766652556663994,
A1_A2,002430.SZ,2426,True,0.4552935328388597,0.4880132563054848,
A1_A2,002432.SZ,2373,True,0.3310314030113918,0.4112815871385951,
A1_A2,002436.SZ,2321,True,0.4570730798289626,0.44793299030408185,
A1_A2,002444.SZ,2468,True,0.4464574246602943,0.4452502336250433,
A1_A2,002460.SZ,2262,True,0.44801485401145374,0.47035630076197343,
A1_A2,002461.SZ,2468,True,0.413242650243527,0.39271606712524715,
A1_A2,002463.SZ,2468,True,0.39461328739121787,0.4307371715743939,
A1_A2,002465.SZ,2203,True,0.38341970309057716,0.3850800880401891,
A1_A2,002466.SZ,2130,True,0.453784050751973,0.4862433133517559,
A1_A2,002472.SZ,2468,True,0.3717695231336797,0.39384902665111016,
A1_A2,002475.SZ,2389,True,0.5104744681709991,0.4951621961478931,
A1_A2,002487.SZ,2468,True,0.4718496335005516,0.4794474271861593,
A1_A2,002493.SZ,2468,True,0.424032561512175,0.43575422564097577,
A1_A2,002500.SZ,2384,True,0.3439638003151242,0.40117481195785787,
A1_A2,002508.SZ,2468,True,0.393565440233478,0.43257135186745044,
A1_A2,002517.SZ,2354,True,0.3938169386874815,0.44356689321671766,
A1_A2,002532.SZ,2133,True,0.3864005756609406,0.43809117127953207,
A1_A2,002558.SZ,2142,True,0.4096230149613642,0.3857651625197574,
A1_A2,002568.SZ,2458,True,0.4596277693878846,0.4894289594773582,
A1_A2,002583.SZ,2372,True,0.4112621689767431,0.42766611927192844,
A1_A2,002594.SZ,2468,True,0.4699259564872699,0.46638534587812563,
A1_A2,002600.SZ,2153,True,0.42279298500842605,0.4705465201407701,
A1_A2,002601.SZ,2350,True,0.31902747192923236,0.3494083345631651,
A1_A2,002602.SZ,1898,True,0.4384509447526988,0.46042893859129286,
A1_A2,002603.SZ,2468,True,0.3490050660155657,0.38040290799065374,
A1_A2,002608.SZ,2155,True,0.3016305998284128,0.339756973923233,
A1_A2,002624.SZ,2196,True,0.43983787877778036,0.46434637707087023,
A1_A2,002625.SZ,2209,True,0.3984419634374831,0.40654934560616857,
A1_A2,002648.SZ,2388,True,0.44416275727080023,0.4594228548888098,
A1_A2,002670.SZ,2217,True,0.2276177381478882,0.28282893168330875,
A1_A2,002673.SZ,2312,True,0.4066042960699548,0.4563038076640418,
A1_A2,002683.SZ,2303,True,0.47497725286079867,0.4560819243354083,
A1_A2,002709.SZ,2403,True,0.4765495135314835,0.49461534613822794,
A1_A2,002714.SZ,2404,True,0.4566835409295783,0.46025684488705143,
A1_A2,002736.SZ,2380,True,0.39689820396391234,0.4506927986421428,
A1_A2,002738.SZ,2046,True,0.42158472324911017,0.44643598385255573,
A1_A2,002739.SZ,1801,True,0.41755964016640884,0.43677988943001483,
A1_A2,002756.SZ,2181,True,0.3905513535034334,0.39957234479612036,
A1_A2,002773.SZ,2468,True,0.43461077258694186,0.4540481849174894,
A1_A2,002797.SZ,2233,True,0.36776635646715183,0.443548077307897,
A1_A2,002812.SZ,1898,True,0.46563785377130557,0.4770710786997252,
