transition_path,W,q,K,lag_k,anchor_year,anchor_event_count,control_anchor_count,target_valid_event_count,target_true_event_count,target_valid_control_count,target_true_control_count,observed_probability,baseline_probability,absolute_difference,relative_lift
P_TO_V,500,0.3,not_applicable,5,2025,3827,115953,3789,730,114949,6639,0.19266297176035893,0.05775604833447877,0.13490692342588018,3.3358059859740172
P_TO_V,500,0.3,not_applicable,5,2026,1114,72930,1106,268,68787,3745,0.2423146473779385,0.054443426810298456,0.18787122056764005,4.450760386965623
P_TO_V,500,0.3,not_applicable,10,2018,1096,84250,773,372,60667,14499,0.48124191461837,0.238993192345097,0.24224872227327301,2.0136218521382614
P_TO_V,500,0.3,not_applicable,10,2019,2737,88545,2672,759,86507,11024,0.28405688622754494,0.12743477406452658,0.15662211216301836,2.229037468875746
P_TO_V,500,0.3,not_applicable,10,2020,2155,112749,2119,537,111268,6519,0.2534214252005663,0.05858827335801848,0.19483315184254785,4.325463282591903
P_TO_V,500,0.3,not_applicable,10,2021,2340,115467,2301,711,113941,9256,0.3089960886571056,0.08123502514459238,0.2277610635125132,3.8037298333707072
P_TO_V,500,0.3,not_applicable,10,2022,3652,107324,3588,1349,105632,18664,0.37597547380156077,0.17668888215692213,0.19928659164463863,2.127895480529708
P_TO_V,500,0.3,not_applicable,10,2023,3663,73789,3616,1122,72830,8931,0.310287610619469,0.12262803789647124,0.18765957272299777,2.5303153825345346
P_TO_V,500,0.3,not_applicable,10,2024,2916,147137,2886,954,145629,16595,0.3305613305613306,0.11395395147944434,0.21660737908188624,2.9008325404227784
P_TO_V,500,0.3,not_applicable,10,2025,3827,115953,3795,739,115020,8089,0.19472990777338603,0.07032689966962268,0.12440300810376335,2.76892495884471
P_TO_V,500,0.3,not_applicable,10,2026,1114,72930,1101,227,64952,4060,0.2061762034514078,0.0625076979923636,0.1436685054590442,3.2984129966935565
P_TO_V,500,0.3,not_applicable,20,2018,1096,84250,853,342,64975,17063,0.40093786635404455,0.26260869565217393,0.13832917070187062,1.5267501533349377
P_TO_V,500,0.3,not_applicable,20,2019,2737,88545,2681,653,86875,13095,0.24356583364416262,0.15073381294964028,0.09283202069452234,1.6158672621486543
P_TO_V,500,0.3,not_applicable,20,2020,2155,112749,2122,465,111446,9357,0.21913289349670123,0.08395994472659404,0.1351729487701072,2.6099694825941397
P_TO_V,500,0.3,not_applicable,20,2021,2340,115467,2310,627,114149,12952,0.2714285714285714,0.11346573338356009,0.15796283804501132,2.3921633724521305
P_TO_V,500,0.3,not_applicable,20,2022,3652,107324,3599,1191,105963,22523,0.33092525701583775,0.2125553259156498,0.11836993110018795,1.556889979539547
P_TO_V,500,0.3,not_applicable,20,2023,3663,73789,3626,1144,73007,13793,0.3154991726420298,0.188927089183229,0.1265720834588008,1.669952011678146
P_TO_V,500,0.3,not_applicable,20,2024,2916,147137,2890,814,145885,20233,0.2816608996539792,0.13869143503444495,0.14296946461953428,2.0308456653002893
P_TO_V,500,0.3,not_applicable,20,2025,3827,115953,3800,699,115182,10268,0.18394736842105264,0.08914587348717681,0.09480149493387582,2.063442324646833
P_TO_V,500,0.3,not_applicable,20,2026,1114,72930,1086,191,57357,4362,0.17587476979742173,0.07605000261519954,0.09982476718222219,2.3126201676457403
P_TO_PCT,120,0.1,not_applicable,1,2016,1187,31316,616,19,30757,16,0.030844155844155844,0.0005202067821959229,0.030323949061959923,59.29210633116883
P_TO_PCT,120,0.1,not_applicable,1,2017,1865,112085,1776,56,111987,48,0.03153153153153153,0.0004286211792440194,0.03110291035228751,73.56503378378378
P_TO_PCT,120,0.1,not_applicable,1,2018,1897,123798,1855,48,123750,53,0.02587601078167116,0.0004282828282828283,0.02544772795338833,60.41804404210955
P_TO_PCT,120,0.1,not_applicable,1,2019,3286,122345,3249,78,122303,50,0.024007386888273315,0.00040882071576330914,0.023598566172510004,58.72350877192983
P_TO_PCT,120,0.1,not_applicable,1,2020,1806,142963,1781,36,142931,52,0.02021336327905671,0.0003638119092429214,0.019849551369813787,55.55992743920874
P_TO_PCT,120,0.1,not_applicable,1,2021,2679,144661,2629,56,144601,71,0.02130087485736021,0.0004910062862635804,0.02080986857109663,43.38208176407245
P_TO_PCT,120,0.1,not_applicable,1,2022,3257,150904,3231,93,150871,77,0.028783658310120707,0.0005103697861086623,0.028273288524012046,56.397653414366516
P_TO_PCT,120,0.1,not_applicable,1,2023,4183,149271,4152,116,149235,91,0.027938342967244702,0.0006097765269541327,0.02732856644029057,45.817347392491904
P_TO_PCT,120,0.1,not_applicable,1,2024,2056,175454,2042,55,175438,62,0.02693437806072478,0.00035340120156408534,0.026580976859160697,76.21473255189409
P_TO_PCT,120,0.1,not_applicable,1,2025,3807,155513,3791,103,155498,76,0.02716961223951464,0.0004887522669101853,0.026680859972604453,55.589741631842735
P_TO_PCT,120,0.1,not_applicable,1,2026,632,87499,629,8,86696,9,0.012718600953895072,0.00010381101780935684,0.012614789936085715,122.51686981098746
P_TO_PCT,120,0.1,not_applicable,3,2016,1187,31316,699,23,29942,44,0.032904148783977114,0.0014695077149155032,0.03143464106906161,22.39127324749643
P_TO_PCT,120,0.1,not_applicable,3,2017,1865,112085,1793,49,111861,131,0.027328499721137756,0.001171096271265231,0.026157403449872524,23.3358267733297
P_TO_PCT,120,0.1,not_applicable,3,2018,1897,123798,1867,46,123693,123,0.024638457418318157,0.0009943974194174287,0.023644059998900728,24.777274093040877
P_TO_PCT,120,0.1,not_applicable,3,2019,3286,122345,3255,70,122258,171,0.021505376344086023,0.001398681476876769,0.020106694867209254,15.37546374897818
P_TO_PCT,120,0.1,not_applicable,3,2020,1806,142963,1783,40,142898,112,0.022434099831744252,0.0007837758401097286,0.021650323991634524,28.623107122826696
P_TO_PCT,120,0.1,not_applicable,3,2021,2679,144661,2639,52,144536,151,0.019704433497536946,0.0010447224220955333,0.018659711075441412,18.86092715231788
P_TO_PCT,120,0.1,not_applicable,3,2022,3257,150904,3235,78,150834,212,0.0241112828438949,0.0014055186496413276,0.02270576419425357,17.15472281356624
P_TO_PCT,120,0.1,not_applicable,3,2023,4183,149271,4163,106,149193,247,0.025462406918087918,0.001655573652919373,0.023806833265168546,15.379809211863526
P_TO_PCT,120,0.1,not_applicable,3,2024,2056,175454,2046,43,175417,133,0.021016617790811338,0.0007581933335993661,0.02025842445721197,27.719338669253776
P_TO_PCT,120,0.1,not_applicable,3,2025,3807,155513,3793,80,155477,232,0.021091484313208543,0.0014921821234008888,0.019599302189807655,14.1346582179514
P_TO_PCT,120,0.1,not_applicable,3,2026,632,87499,629,4,85095,18,0.006359300476947536,0.00021152829190904283,0.006147772185038493,30.063593004769476
P_TO_PCT,120,0.1,not_applicable,5,2016,1187,31316,784,22,29396,77,0.02806122448979592,0.0026194040005442917,0.025441820489251626,10.712827988338192
P_TO_PCT,120,0.1,not_applicable,5,2017,1865,112085,1815,48,111780,208,0.026446280991735537,0.0018607979960636966,0.02458548299567184,14.212333121424031
P_TO_PCT,120,0.1,not_applicable,5,2018,1897,123798,1874,38,123657,186,0.020277481323372464,0.0015041607025886121,0.01877332062078385,13.480927462388541
P_TO_PCT,120,0.1,not_applicable,5,2019,3286,122345,3258,76,122221,249,0.02332719459791283,0.0020372931002037293,0.0212899014977091,11.450092574102426
P_TO_PCT,120,0.1,not_applicable,5,2020,1806,142963,1790,36,142868,162,0.02011173184357542,0.0011339138225494863,0.01897781802102593,17.736561142147732
P_TO_PCT,120,0.1,not_applicable,5,2021,2679,144661,2650,44,144495,222,0.01660377358490566,0.0015363853420533582,0.015067388242852302,10.807037225905152
P_TO_PCT,120,0.1,not_applicable,5,2022,3257,150904,3237,56,150807,325,0.017299969107198023,0.002155072377276917,0.015144896729921106,8.027558280459115
P_TO_PCT,120,0.1,not_applicable,5,2023,4183,149271,4166,65,149171,373,0.015602496399423908,0.0025004860194005538,0.013102010380023354,6.239785497046819
P_TO_PCT,120,0.1,not_applicable,5,2024,2056,175454,2052,23,175404,188,0.011208576998050682,0.0010718113612004287,0.010136765636850252,10.457602339181285
P_TO_PCT,120,0.1,not_applicable,5,2025,3807,155513,3796,88,155463,343,0.023182297154899896,0.0022063127560898736,0.020975984398810023,10.507257908432077
P_TO_PCT,120,0.1,not_applicable,5,2026,632,87499,630,7,83495,28,0.011111111111111112,0.0003353494221210851,0.010775761688990027,33.13293650793651
P_TO_PCT,120,0.1,not_applicable,10,2016,1187,31316,884,9,28685,114,0.010180995475113122,0.003974202544884085,0.006206792930229037,2.5617706596808767
P_TO_PCT,120,0.1,not_applicable,10,2017,1865,112085,1836,22,111701,332,0.011982570806100218,0.002972220481463908,0.00901035032463631,4.031521510880122
P_TO_PCT,120,0.1,not_applicable,10,2018,1897,123798,1879,21,123609,296,0.011176157530601383,0.0023946476389259683,0.008781509891675414,4.667140730405764
P_TO_PCT,120,0.1,not_applicable,10,2019,3286,122345,3269,43,122172,438,0.013153869684918936,0.003585109517729103,0.009568760167189834,3.6690286921139643
P_TO_PCT,120,0.1,not_applicable,10,2020,1806,142963,1798,26,142839,251,0.014460511679644048,0.0017572231673422525,0.012703288512301795,8.229183377723809
P_TO_PCT,120,0.1,not_applicable,10,2021,2679,144661,2664,41,144433,348,0.01539039039039039,0.00240942166956305,0.012980968720827341,6.3875869403886645
P_TO_PCT,120,0.1,not_applicable,10,2022,3257,150904,3247,53,150765,474,0.01632275947028026,0.003143965774549796,0.013178793695730462,5.191773906195787
P_TO_PCT,120,0.1,not_applicable,10,2023,4183,149271,4175,50,149156,525,0.011976047904191617,0.003519804768162193,0.008456243136029424,3.4024750499001994
P_TO_PCT,120,0.1,not_applicable,10,2024,2056,175454,2052,25,175385,237,0.012183235867446393,0.0013513128260683638,0.01083192304137803,9.015851572202894
P_TO_PCT,120,0.1,not_applicable,10,2025,3807,155513,3799,76,155432,586,0.020005264543300868,0.003770137423439189,0.016235127119861678,5.306242796065427
P_TO_PCT,120,0.1,not_applicable,10,2026,632,87499,630,1,79503,35,0.0015873015873015873,0.00044023495968705586,0.0011470666276145315,3.6055782312925166
P_TO_PCT,120,0.1,not_applicable,20,2016,1187,31316,990,17,28572,139,0.01717171717171717,0.004864902701945961,0.01230681446977121,3.5297144102899494
P_TO_PCT,120,0.1,not_applicable,20,2017,1865,112085,1854,15,111693,420,0.008090614886731391,0.0037603072708227016,0.004330307615908689,2.151583448913546
P_TO_PCT,120,0.1,not_applicable,20,2018,1897,123798,1883,16,123582,404,0.008497079129049389,0.0032690844945056723,0.005227994634543716,2.599222853777677
P_TO_PCT,120,0.1,not_applicable,20,2019,3286,122345,3279,28,122164,552,0.008539188777066178,0.004518516093120723,0.004020672683945455,1.8898214814520156
P_TO_PCT,120,0.1,not_applicable,20,2020,1806,142963,1802,7,142847,323,0.00388457269700333,0.00226116054239851,0.0016234121546048197,1.717955281884937
P_TO_PCT,120,0.1,not_applicable,20,2021,2679,144661,2667,30,144427,481,0.01124859392575928,0.0033304022101130677,0.007918191715646212,3.3775481806977865
P_TO_PCT,120,0.1,not_applicable,20,2022,3257,150904,3253,41,150754,655,0.012603750384260683,0.004344826671265771,0.008258923712994911,2.9008637945478397
P_TO_PCT,120,0.1,not_applicable,20,2023,4183,149271,4181,34,149178,584,0.008132025831140876,0.003914786362600384,0.004217239468540492,2.0772591599964616
P_TO_PCT,120,0.1,not_applicable,20,2024,2056,175454,2053,7,175358,331,0.0034096444227959084,0.001887567148347951,0.0015220772744479574,1.806369869162069
P_TO_PCT,120,0.1,not_applicable,20,2025,3807,155513,3805,44,155413,803,0.011563731931668857,0.005166877931704555,0.006396853999964302,2.2380501503069143
P_TO_PCT,120,0.1,not_applicable,20,2026,632,87499,627,0,71558,41,0.0,0.000572961793230666,-0.000572961793230666,0.0
P_TO_PCT,120,0.2,not_applicable,1,2016,1143,25010,623,61,24510,56,0.09791332263242375,0.002284781721746226,0.09562854091067752,42.85456317358403
P_TO_PCT,120,0.2,not_applicable,1,2017,2373,101787,2268,192,101676,172,0.08465608465608465,0.001691647979857587,0.08296443667622706,50.043558508674785
P_TO_PCT,120,0.2,not_applicable,1,2018,2861,112467,2804,228,112407,237,0.08131241084165478,0.0021084096186180577,0.07920400122303672,38.56575597248054
P_TO_PCT,120,0.2,not_applicable,1,2019,3869,104688,3817,323,104635,278,0.0846214304427561,0.002656854780905051,0.08196457566185104,31.850227965387713
P_TO_PCT,120,0.2,not_applicable,1,2020,2615,130890,2570,227,130842,217,0.08832684824902724,0.0016584888644319102,0.08666835938459533,53.25742616866001
P_TO_PCT,120,0.2,not_applicable,1,2021,3518,130193,3447,266,130122,240,0.07716855236437482,0.0018444229261769724,0.07532412943819786,41.83885987815492
P_TO_PCT,120,0.2,not_applicable,1,2022,4365,132666,4334,367,132629,354,0.0846792801107522,0.0026690995182049176,0.08201018059254728,31.7257859938106
P_TO_PCT,120,0.2,not_applicable,1,2023,4930,127469,4894,413,127424,354,0.08438904781364936,0.0027781265695630336,0.08161092124408634,30.376243018662308
P_TO_PCT,120,0.2,not_applicable,1,2024,3136,163307,3117,297,163287,288,0.09528392685274302,0.0017637656396406328,0.09352016121310239,54.02300890279114
P_TO_PCT,120,0.2,not_applicable,1,2025,4251,135855,4236,321,135836,282,0.07577903682719547,0.0020760328631585145,0.07370300396403696,36.50184839169832
P_TO_PCT,120,0.2,not_applicable,1,2026,1018,82814,1009,65,82009,63,0.06442021803766106,0.0007682083673743125,0.06365200967028674,83.85774065159596
P_TO_PCT,120,0.2,not_applicable,3,2016,1143,25010,678,60,23787,158,0.08849557522123894,0.00664228360028587,0.08185329162095306,13.323064859415258
P_TO_PCT,120,0.2,not_applicable,3,2017,2373,101787,2285,191,101525,469,0.08358862144420132,0.004619551834523517,0.0789690696096778,18.094530473608824
P_TO_PCT,120,0.2,not_applicable,3,2018,2861,112467,2813,262,112335,587,0.0931389975115535,0.005225441759024347,0.08791355575252915,17.82413847608239
P_TO_PCT,120,0.2,not_applicable,3,2019,3869,104688,3828,340,104565,735,0.08881922675026123,0.007029120642662459,0.08179010610759876,12.635894483185123
P_TO_PCT,120,0.2,not_applicable,3,2020,2615,130890,2575,224,130782,551,0.08699029126213592,0.004213118013182242,0.08277717324895367,20.647485066868715
P_TO_PCT,120,0.2,not_applicable,3,2021,3518,130193,3464,248,130015,618,0.07159353348729793,0.004753297696419644,0.06684023579087828,15.061866110600386
P_TO_PCT,120,0.2,not_applicable,3,2022,4365,132666,4341,326,132586,863,0.07509790370882286,0.006508982848867905,0.06858892085995495,11.537578981619916
P_TO_PCT,120,0.2,not_applicable,3,2023,4930,127469,4904,405,127380,1008,0.08258564437194127,0.00791333019312294,0.07467231417881832,10.436269226287578
P_TO_PCT,120,0.2,not_applicable,3,2024,3136,163307,3121,241,163261,704,0.07721884011534765,0.004312113731999682,0.07290672638334797,17.907421954647404
P_TO_PCT,120,0.2,not_applicable,3,2025,4251,135855,4240,342,135808,762,0.08066037735849056,0.005610862393967955,0.07504951496452261,14.375753974149456
P_TO_PCT,120,0.2,not_applicable,3,2026,1018,82814,1011,50,80404,133,0.04945598417408507,0.0016541465598726433,0.047801837614212424,29.898187605512298
P_TO_PCT,120,0.2,not_applicable,5,2016,1143,25010,736,57,23316,241,0.07744565217391304,0.010336249785554984,0.06710940238835805,7.492625834385711
P_TO_PCT,120,0.2,not_applicable,5,2017,2373,101787,2305,190,101438,750,0.0824295010845987,0.007393678897454603,0.07503582218714411,11.148644974692699
P_TO_PCT,120,0.2,not_applicable,5,2018,2861,112467,2819,220,112289,928,0.07804185881518269,0.00826438920998495,0.06977746960519773,9.443149013467725
P_TO_PCT,120,0.2,not_applicable,5,2019,3869,104688,3838,311,104520,1215,0.08103178738926524,0.011624569460390356,0.06940721792887489,6.97073450035062
P_TO_PCT,120,0.2,not_applicable,5,2020,2615,130890,2581,218,130726,862,0.08446338628438589,0.006593944586386794,0.0778694416979991,12.80923507588472
P_TO_PCT,120,0.2,not_applicable,5,2021,3518,130193,3470,239,129943,969,0.06887608069164265,0.007457115812317708,0.061418964879324946,9.236289528703944
P_TO_PCT,120,0.2,not_applicable,5,2022,4365,132666,4345,311,132558,1289,0.0715765247410817,0.00972404532355648,0.06185247941752522,7.3607765450956615
P_TO_PCT,120,0.2,not_applicable,5,2023,4930,127469,4905,362,127353,1580,0.07380224260958206,0.012406460782235205,0.061395781827346854,5.948694305732976
P_TO_PCT,120,0.2,not_applicable,5,2024,3136,163307,3124,210,163240,1002,0.06722151088348272,0.006138201421220289,0.061083309462262425,10.951336763093531
P_TO_PCT,120,0.2,not_applicable,5,2025,4251,135855,4241,317,135788,1259,0.07474652204668711,0.009271806050608301,0.0654747159960788,8.061700346048887
P_TO_PCT,120,0.2,not_applicable,5,2026,1018,82814,1010,51,78807,181,0.0504950495049505,0.0022967502886799395,0.04819829921627056,21.985432963185822
P_TO_PCT,120,0.2,not_applicable,10,2016,1143,25010,822,40,22686,368,0.04866180048661801,0.016221458168033148,0.032440342318584864,2.999841320215805
P_TO_PCT,120,0.2,not_applicable,10,2017,2373,101787,2324,127,101296,1283,0.05464716006884682,0.012665850576528194,0.041981309492318625,4.314527456222843
P_TO_PCT,120,0.2,not_applicable,10,2018,2861,112467,2823,180,112226,1518,0.06376195536663125,0.013526277333238287,0.05023567803339296,4.7139322812750715
P_TO_PCT,120,0.2,not_applicable,10,2019,3869,104688,3844,231,104459,1996,0.060093652445369405,0.019107975377899464,0.040985677067469944,3.144951323041504
P_TO_PCT,120,0.2,not_applicable,10,2020,2615,130890,2598,150,130657,1420,0.057736720554272515,0.010868150960147562,0.046868569594124956,5.312469505253228
P_TO_PCT,120,0.2,not_applicable,10,2021,3518,130193,3492,183,129856,1588,0.05240549828178694,0.012228930507639232,0.040176567774147715,4.285370519445671
P_TO_PCT,120,0.2,not_applicable,10,2022,4365,132666,4352,261,132509,2063,0.05997242647058824,0.015568753820495211,0.044403672650093026,3.852101919142597
P_TO_PCT,120,0.2,not_applicable,10,2023,4930,127469,4911,255,127311,2386,0.05192425167990226,0.018741507018246655,0.033182744661655605,2.7705483678206355
P_TO_PCT,120,0.2,not_applicable,10,2024,3136,163307,3129,144,163205,1477,0.046021093000958774,0.009049967831867897,0.036971125169090874,5.085221721883193
P_TO_PCT,120,0.2,not_applicable,10,2025,4251,135855,4245,302,135756,2174,0.07114252061248527,0.01601402516279207,0.0551284954496932,4.442513352469434
P_TO_PCT,120,0.2,not_applicable,10,2026,1018,82814,1007,30,74831,243,0.029791459781529295,0.0032473172882896127,0.02654414249323968,9.174175830912011
P_TO_PCT,120,0.2,not_applicable,20,2016,1143,25010,927,51,22580,522,0.05501618122977346,0.02311780336581045,0.03189837786396301,2.379818720628898
P_TO_PCT,120,0.2,not_applicable,20,2017,2373,101787,2351,95,101239,1860,0.040408336877924285,0.018372366380545048,0.022035970497379237,2.1994083963355786
